X,Y,mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,n_radical_electrons,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
CN(C)c1ncnc2[nH]cnc12,-1.3,163.08579528799999,0.2857142857142857,5,1,2,5,12,3,0,57.7,0.6614854966833106,0.4188999999999999,6.844492338380888,0,0,0,0,2,2,0,0,0
NCC(=O)NCC(=O)OCCOc1ccc2nc(S(N)(=O)=O)sc2c1,-1.3,388.0511262320005,0.3076923076923077,10,5,2,12,25,10,0,163.7,0.38032258713559,-1.0593999999999995,7.03519784507935,0,0,0,1,1,2,0,0,0
ClC=CCl,-1.3,95.953355424,0.0,0,0,0,2,4,0,0,0.0,0.4327983643519247,1.9352,6.268633506866043,0,0,0,0,0,0,0,0,0
CCCCCC=O,-1.3,100.088815004,0.8333333333333334,1,0,0,1,7,5,0,17.07,0.3883941773179649,1.7656,5.258063804323825,0,0,0,0,0,0,0,0,0
COc1ccc(NC(C)=O)cc1,-1.3,165.078978592,0.2222222222222222,3,1,1,3,12,4,0,38.33,0.7232129256008615,1.6536,7.19365394301432,0,0,0,1,0,1,0,0,0
COc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,-1.3,341.1627082160007,0.55,5,0,5,5,25,5,0,48.00000000000001,0.6087836583050589,2.0719,8.793581052600244,2,2,4,1,0,1,0,1,1
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,-1.3,307.1684622920006,0.2631578947368421,4,0,3,4,23,7,0,37.61,0.7446971593088006,3.248840000000002,7.767501402507213,0,0,0,1,2,3,0,0,0
Cl/C=C\Cl,-1.3,95.953355424,0.0,0,0,0,2,4,0,0,0.0,0.4327983643519247,1.9352,6.268633506866043,0,0,0,0,0,0,0,0,0
O=C(O)CNC(=S)SCC(=O)O,-1.3011,208.981649704,0.4,5,3,0,7,12,4,0,86.63,0.5508448009897882,-0.23669999999999997,6.497162200480327,0,0,0,0,0,0,0,0,0
N#CCCN[C@@H](CCC(=O)O)C(=O)O,-1.3015,200.079706864,0.625,6,3,0,6,14,7,0,110.42000000000002,0.4909740188322641,-0.19231999999999988,7.656877615328074,0,0,0,0,0,0,0,0,0
CC1CCC2C(=O)OC(=O)C2C1,-1.301526049,168.078644244,0.7777777777777778,3,0,2,3,12,1,0,43.370000000000005,0.4018839627050136,1.1221999999999999,6.135438487098394,1,1,2,0,0,0,1,1,2
CCCCOCCOCCOCOCCOCCOCCCC,-1.301635776,336.251188872001,1.0,6,0,0,6,23,22,0,55.38000000000001,0.2516032598847852,2.643700000000001,7.161223524956593,0,0,0,0,0,0,0,0,0
CC(C)C(=O)C(C)C,-1.3018,114.104465068,0.8571428571428571,1,0,0,1,8,6,0,17.07,0.535255688692322,1.8675,7.730090217219844,0,0,0,0,0,0,0,0,0
O=C(O)C(=O)Nc1ccccc1,-1.3019,165.042593084,0.0,4,2,1,4,12,1,0,66.39999999999999,0.6020126142897866,0.7096999999999998,6.6821508666014395,0,0,0,1,0,1,0,0,0
Nc1ccc2snnc2c1,-1.3045,151.02041816,0.0,3,2,2,4,10,1,0,51.8,0.5767598819946076,1.2735,6.16544927265007,0,0,0,1,1,2,0,0,0
O=[N+]([O-])c1cccc(Br)c1,-1.3054,200.942540468,0.0,3,0,1,4,10,1,0,43.14,0.5176565043579056,2.3573000000000004,5.6741891571207095,0,0,0,1,0,1,0,0,0
CCCCOC(=O)CCC(C)=O,-1.306674746,172.109944372,0.7777777777777778,3,0,0,3,12,8,0,43.370000000000005,0.45211739607026175,1.6989,7.680185167040285,0,0,0,0,0,0,0,0,0
OCC(O)COc1ccc(Cl)cc1,-1.3067,202.039671892,0.3333333333333333,3,2,1,4,13,6,0,49.69,0.7682171523853191,1.072,7.809870490293992,0,0,0,1,0,1,0,0,0
Cc1cc(C)c(C)c(C)n1,-1.3069,135.104799416,0.4444444444444444,1,0,1,1,10,4,0,12.89,0.531665407819763,2.3152800000000004,7.407721641105702,0,0,0,0,1,1,0,0,0
CCCC(O)C(C)C,-1.3093,116.120115132,1.0,1,1,0,1,8,7,0,20.23,0.5958243786434456,1.8034,7.877964087757618,0,0,0,0,0,0,0,0,0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,-1.31,309.1340488560005,0.29411764705882354,2,1,2,5,22,7,0,21.259999999999998,0.8517964099245681,4.435000000000003,5.7902720998347945,0,0,0,2,0,2,0,0,0
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1.Cl,-1.31,423.20371750000083,0.5,8,1,3,9,29,10,0,71.74000000000001,0.6732164347355728,1.1385999999999994,7.366597837757187,0,1,1,1,1,2,0,1,1
CCCC(=O)OCn1cc(F)c(=O)[nH]c1=O,-1.31,230.070285052,0.4444444444444444,6,1,1,7,16,5,0,81.16,0.7366434673213332,-0.02350000000000002,6.6144196681317275,0,0,0,0,1,1,0,0,0
O=C(O)C1CCC(=O)N1CN1C(=O)CCC1C(=O)O,-1.31,270.0851861680004,0.6363636363636364,8,2,2,8,19,4,0,115.22000000000001,0.6833387590871831,-0.9048999999999994,7.733366638125447,0,2,2,0,0,0,0,2,2
C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,-1.31,328.1786926280007,0.3157894736842105,5,5,2,5,24,11,0,95.57999999999998,0.5968389616111595,2.1353999999999997,8.065307703418778,0,0,0,2,0,2,0,0,0
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,-1.31,328.1786926280007,0.3157894736842105,5,5,2,5,24,11,0,95.57999999999998,0.5968389616111595,2.1353999999999997,8.065307703418778,0,0,0,2,0,2,0,0,0
COC(=O)c1ccccc1O,-1.313,152.047344116,0.125,3,1,1,3,11,3,0,46.53,0.6143884490200855,1.1787999999999998,6.71635086660144,0,0,0,1,0,1,0,0,0
CC(=O)NC(NC(C)=O)c1ccccc1,-1.3144,206.105527688,0.2727272727272727,4,2,1,4,15,5,0,58.2,0.7235036511184852,0.9573999999999998,7.500176781370195,0,0,0,1,0,1,0,0,0
CC(F)F,-1.314722844,66.028106568,1.0,0,0,0,2,4,1,0,0.0,0.39915452119348377,1.2714,6.599651316740259,0,0,0,0,0,0,0,0,0
COc1ccccc1OC,-1.314975067,138.06807956,0.25,2,0,1,2,10,4,0,18.46,0.6189113153967103,1.7038,7.141382382662208,0,0,0,1,0,1,0,0,0
Nc1cc(S(=O)(=O)O)ccc1C(=O)O,-1.315674521,217.004493324,0.0,6,4,1,7,14,4,0,117.69,0.4811941424967491,0.2136999999999999,6.3289603112884825,0,0,0,1,0,1,0,0,0
ClCCBr,-1.3177,141.918489908,1.0,0,0,0,2,4,1,0,0.0,0.4894753713344571,1.6200999999999999,6.656974393663336,0,0,0,0,0,0,0,0,0
O=C(O)c1cc(Cl)ccc1[N+](=O)[O-],-1.319,200.982885288,0.0,5,1,1,6,13,2,0,80.44,0.585764651799086,1.9464000000000004,5.2901291936473545,0,0,0,1,0,1,0,0,0
CCCOCCC,-1.3192,102.104465068,1.0,1,0,0,1,7,6,0,9.23,0.4918698876466746,1.823,7.96327578263672,0,0,0,0,0,0,0,0,0
Br/C=C\Br,-1.3195,183.852324264,0.0,0,0,0,2,4,0,0,0.0,0.5435004110474421,2.2474,6.401748299765451,0,0,0,0,0,0,0,0,0
BrC=CBr,-1.32,183.852324264,0.0,0,0,0,2,4,0,0,0.0,0.5435004110474421,2.2474,6.401748299765451,0,0,0,0,0,0,0,0,0
CC1CCC(C)C(=NO)C1=NO,-1.32,170.105527688,0.75,4,2,1,4,12,4,0,65.18,0.42906449676608677,1.7127999999999999,7.4512671399788895,1,0,1,0,0,0,1,0,1
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O,-1.32,398.20932406000077,0.5416666666666666,5,3,3,5,29,11,0,86.99000000000001,0.46206788802599974,3.285900000000002,8.705443953382757,1,1,2,1,0,1,1,0,1
N=C(N)N/N=C/c1c(Cl)cccc1Cl,-1.32,230.01260161599998,0.0,4,4,1,6,14,2,0,74.26,0.41216950976615796,1.8103700000000003,6.818491763780163,0,0,0,1,0,1,0,0,0
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,-1.32,211.084457896,0.3,5,5,1,5,15,7,0,103.78000000000002,0.5430485662212737,0.4423000000000001,7.896219626571033,0,0,0,1,0,1,0,0,0
NC(=O)SCC(=O)Nc1ccccc1,-1.3228,210.04629856,0.1111111111111111,4,3,1,5,14,3,0,72.19,0.7924082779782805,1.437,7.079898957836172,0,0,0,1,0,1,0,0,0
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,-1.3247,211.084457896,0.3,5,5,1,5,15,7,0,103.78,0.5430485662212737,0.4423000000000001,7.896219626571033,0,0,0,1,0,1,0,0,0
c1ccc2ncccc2c1,-1.325093551,129.057849224,0.0,1,0,2,1,10,0,0,12.89,0.5311915584041306,2.2348,7.083034064358039,0,0,0,1,1,2,0,0,0
C=C(C)C(=O)OCC,-1.3251,114.06807956,0.5,2,0,0,2,8,4,0,26.3,0.3970055975202388,1.1256000000000002,7.231217214900681,0,0,0,0,0,0,0,0,0
CC(=O)CCC(C)C,-1.3252,114.104465068,0.8571428571428571,1,0,0,1,8,6,0,17.07,0.5481896504339717,2.0116,3.225453215294527,0,0,0,0,0,0,0,0,0
CC[C@@]12CCCN3CC[C@]4(c5cccc(OC)c5N(C(C)=O)[C@@H]4CC1)[C@H]32,-1.3269,354.23072820000084,0.6818181818181818,4,0,5,4,26,5,0,32.78,0.8112759850277103,3.7264000000000026,8.730549316944785,1,3,4,1,0,1,1,2,3
CC(CN)CCCN,-1.327248701,116.13134851199999,1.0,2,4,0,2,8,7,0,52.04,0.55548473377373,0.32010000000000016,7.927708006558997,0,0,0,0,0,0,0,0,0
O=C1CCC(C(=O)Nc2ccccc2)N1,-1.3278,204.089877624,0.2727272727272727,4,2,2,4,15,2,0,58.2,0.7516728674700754,0.9036999999999998,7.761709859393431,0,1,1,1,0,1,0,1,1
CSCCC(C(=O)O)N(CCC#N)CCC#N,-1.3279,255.104147784,0.7272727272727273,5,1,0,6,17,10,0,88.12,0.6682080659956449,1.32206,5.804198483840697,0,0,0,0,0,0,0,0,0
Oc1ccc2c(c1)CCC2,-1.3285,134.07316494,0.3333333333333333,1,1,2,1,10,1,0,20.23,0.5740289824983897,1.8809,7.494400410776053,1,0,1,1,0,1,0,0,0
Cc1ccc(N(C)N=CC2=[N+](C)c3ccccc3C2(C)C)cc1.[Cl-],-1.329218805,341.16587544800063,0.3,3,0,3,4,24,8,0,18.61,0.46494354977992763,1.1272200000000017,7.257660190479473,0,1,1,2,0,2,0,0,0
CCOC(=O)CCCC(=O)OCC,-1.3297,188.104858992,0.7777777777777778,4,0,0,4,13,8,0,52.60000000000001,0.5891025133512612,1.2829000000000002,7.328409763666873,0,0,0,0,0,0,0,0,0
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1,-1.33,364.9558459440002,0.0,11,3,2,14,22,6,0,175.25,0.5446114863702176,-0.1054999999999997,5.5690119069682105,0,0,0,1,1,2,0,0,0
CC(=O)Nc1ccccc1,-1.33,135.068413908,0.125,2,1,1,2,10,2,0,29.1,0.6227994751052723,1.645,7.256585441069526,0,0,0,1,0,1,0,0,0
CCC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1,-1.33,388.05852012000054,0.3333333333333333,6,3,2,9,24,10,0,106.32999999999998,0.7554884935657283,2.1164,5.862536931175392,0,0,0,1,1,2,0,0,0
CC(C)CNCc1cc2cc(S(N)(=O)=O)oc2s1,-1.33,288.0602343720004,0.45454545454545453,5,3,2,7,18,8,0,85.32999999999998,0.8794394732218397,1.8873,7.526469553961479,0,0,0,0,2,2,0,0,0
NS(=O)(=O)c1cc2cc(CNCc3ccccn3)sc2o1,-1.33,323.03983327600037,0.15384615384615385,6,3,3,8,21,6,0,98.22000000000001,0.7461526611501436,1.8265000000000005,7.16194448764848,0,0,0,0,3,3,0,0,0
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,-1.33,318.1555125720006,0.5333333333333333,4,2,1,7,22,11,0,56.84,0.432027738820179,3.201500000000001,7.843099622310225,0,0,0,1,0,1,0,0,0
CC(=O)N[C@@H](CC(C)C)C(=O)O,-1.3301,173.10519334,0.75,4,2,0,4,12,7,0,66.4,0.6545994633391511,0.6218000000000001,6.040330584970972,0,0,0,0,0,0,0,0,0
CC(=O)N[C@H](CC(C)C)C(=O)O,-1.3301,173.10519334,0.75,4,2,0,4,12,7,0,66.4,0.6545994633391511,0.6218000000000001,6.040330584970972,0,0,0,0,0,0,0,0,0
CCOP(=O)(O/C=C/Cl)OCC,-1.3316,214.016173174,0.6666666666666666,4,0,0,6,12,8,0,44.760000000000005,0.5037914612568685,2.8941000000000017,7.516728559958188,0,0,0,0,0,0,0,0,0
C=CC(=O)OCC1(CC)COCOC1,-1.333054875,200.104858992,0.7,4,0,1,4,14,5,0,44.760000000000005,0.5035603300706697,1.1162999999999998,7.759335992696041,0,1,1,0,0,0,0,1,1
CCCC(=O)OCC(O)CO,-1.335,162.089208928,0.8571428571428571,4,2,0,4,11,8,0,66.76,0.5437236442530186,-0.3170999999999998,6.514713177474644,0,0,0,0,0,0,0,0,0
Cc1ccc(N)c(C)c1,-1.335253673,121.08914935199999,0.25,1,2,1,1,9,3,0,26.02,0.5209726320693896,1.88564,7.5830963291434,0,0,0,1,0,1,0,0,0
CC(C)OC(=O)C(F)(F)F,-1.336078753,156.039814124,0.8,2,0,0,5,10,3,0,26.3,0.5375157966034321,1.5003000000000002,6.032085812609788,0,0,0,0,0,0,0,0,0
C#C,-1.336426377,26.015650064,0.0,0,0,0,0,2,0,0,0.0,0.3329262983047797,0.24939999999999998,3.599963567890712,0,0,0,0,0,0,0,0,0
CCCOC(C)C,-1.3373,102.104465068,1.0,1,0,0,1,7,6,0,9.23,0.527838421936117,1.8214000000000001,6.5427003636234655,0,0,0,0,0,0,0,0,0
O=C(O)CSC1CCCCC1,-1.3381,174.071450688,0.875,2,1,1,3,11,3,0,37.3,0.7118812875132203,2.1369,7.878356620792028,1,0,1,0,0,0,1,0,1
O=C(O)c1ccc([N+](=O)[O-])c(C(=O)O)c1,-1.3391,211.01168688,0.0,7,2,1,7,15,3,0,117.74000000000001,0.5680355095516045,0.9911999999999999,5.544018962812252,0,0,0,1,0,1,0,0,0
NCCc1ccc(O)c([N+](=O)[O-])c1,-1.3399,182.06914218,0.25,5,3,1,5,13,5,0,89.38999999999999,0.5340794909176794,0.8015999999999999,6.923731675807842,0,0,0,1,0,1,0,0,0
Cn1c(=O)c2nc[nH]c2n(C)c1=O,-1.34,180.064725496,0.2857142857142857,6,1,2,6,13,2,0,72.68,0.5624722357827983,-1.0397000000000005,6.194158859909672,0,0,0,0,2,2,0,0,0
O=Cc1ccccc1C=O,-1.34,134.036779432,0.0,2,0,1,2,10,2,0,34.14,0.5712839874056989,1.3115999999999999,6.762816167656024,0,0,0,1,0,1,0,0,0
Nc1ccc(S(N)(=O)=O)cc1,-1.34,172.030648496,0.0,4,4,1,5,11,3,0,86.18,0.5805509816764027,-0.08379999999999999,6.873768747125172,0,0,0,1,0,1,0,0,0
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,-1.34010886,282.1103382960005,0.7142857142857143,6,0,3,6,20,6,0,77.66,0.3997980445325262,0.4528000000000001,7.332238573981157,1,2,3,0,0,0,0,2,2
O=Cc1ccc(O)c(O)c1,-1.3402,138.031694052,0.0,3,2,1,3,10,3,0,57.53,0.4476083336936698,0.9102999999999999,6.820886936886794,0,0,0,1,0,1,0,0,0
Cc1cccc(S(N)(=O)=O)c1,-1.3409,171.035399528,0.14285714285714285,3,2,1,4,11,3,0,60.160000000000004,0.6737401345200018,0.6424200000000001,6.956928040289397,0,0,0,1,0,1,0,0,0
Cc1nc2c(=O)n(C)c(=O)n(C)c2nc1C,-1.3429,220.096025624,0.4,6,0,2,6,16,4,0,69.78,0.6078381136417639,-0.3559600000000003,6.271197434772553,0,0,0,0,2,2,0,0,0
CCOS(=O)(=O)OCC,-1.342949719,154.0299798,1.0,4,0,0,5,9,6,0,52.60000000000001,0.5842085255575997,0.30420000000000014,7.096815811525131,0,0,0,0,0,0,0,0,0
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,-1.343,220.084792244,0.18181818181818182,5,5,2,5,16,5,0,99.34,0.61514071449147,0.8279000000000003,7.758964570078229,0,0,0,1,1,2,0,0,0
COP(=O)(OC)OC=C(Cl)Cl,-1.344,219.94590069400002,0.5,4,0,0,7,11,6,0,44.760000000000005,0.5401938935101219,2.6804000000000006,6.670033258159747,0,0,0,0,0,0,0,0,0
CC(C)(O)C(Cl)(Cl)Cl,-1.346,175.956247884,1.0,1,1,0,4,8,3,0,20.23,0.5621808285617447,2.127500000000001,6.98406059133139,0,0,0,0,0,0,0,0,0
ClCCOCOCCCl,-1.3461,172.00578492,1.0,2,0,0,4,9,6,0,18.46,0.34354052277781544,1.4547,7.111464724604468,0,0,0,0,0,0,0,0,0
Oc1cccc2nccnc12,-1.3468,146.048012812,0.0,3,1,2,3,11,1,0,46.010000000000005,0.6095238473084024,1.3354,6.66343273568671,0,0,0,1,1,2,0,0,0
CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O,-1.3469,222.067427928,0.7142857142857143,6,1,0,7,14,7,0,84.82999999999998,0.41826549434686566,0.15139999999999998,7.368040380483559,0,0,0,0,0,0,0,0,0
Cc1cc(=O)n2[nH]cnc2n1,-1.347195531,150.054160812,0.16666666666666666,5,1,2,5,11,1,0,63.05,0.5616791730369664,-0.27398000000000006,6.168275323099296,0,0,0,0,2,2,0,0,0
CCF,-1.3477,48.03752838,1.0,0,0,0,1,3,1,0,0.0,0.38239715499610855,0.9758,7.449951769228947,0,0,0,0,0,0,0,0,0
O=C(OCC(=O)N1CCC(O)CC1)c1ccccc1,-1.3486,263.11575802400023,0.42857142857142855,5,1,2,5,19,4,0,66.84,0.8201131863524257,0.8266999999999998,7.588216919316371,0,1,1,1,0,1,0,1,1
CC(C)(C)N(CC(=O)c1ccc(O)c(CO)c1)Cc1ccccc1.[Cl-].[H+],-1.348776549,363.16012137200073,0.35,4,2,2,5,25,8,0,60.77000000000001,0.7330635048959342,0.4844000000000003,7.2662815537024805,0,0,0,2,0,2,0,0,0
O=[N+]([O-])OCCO[N+](=O)[O-],-1.3495,152.00693584799998,1.0,8,0,0,8,10,5,0,104.74000000000001,0.2956608502633319,-0.597,5.459395517818836,0,0,0,0,0,0,0,0,0
O=C(O)c1ccccc1[N+](=O)[O-],-1.35,167.02185764,0.0,5,1,1,5,12,2,0,80.44,0.5311522869582356,1.293,5.841708442305673,0,0,0,1,0,1,0,0,0
NS(=O)(=O)c1cc2c(s1)S(=O)CCC2O,-1.35,266.96937076800026,0.42857142857142855,5,3,2,8,15,3,0,97.46000000000001,0.7445293129479404,-0.059799999999999576,7.517289156678782,0,1,1,0,1,1,0,0,0
CC(=O)c1c(C)ncc(C(=O)O)c1C(=O)O,-1.35,223.048072388,0.2,6,2,1,6,16,5,0,104.56,0.7400560639834565,0.98902,6.2210864010118065,0,0,0,0,1,1,0,0,0
NC(=NO)N1Cc2cccc3c2C(CCC3)C1,-1.35,231.137162164,0.46153846153846156,4,3,3,4,17,1,0,61.85,0.30858119303970405,1.6259999999999992,6.938120474357811,1,1,2,1,0,1,0,0,0
CN=C(NC#N)NCCSCc1nc[nH]c1C,-1.35,252.11571551199998,0.5,6,3,1,7,17,7,0,88.88999999999999,0.2346588097545297,0.5973999999999998,7.739656242396244,0,0,0,0,1,1,0,0,0
NC(=O)NCC(=O)NCC(=O)NCC(=O)O,-1.3505,232.080769484,0.42857142857142855,9,6,0,9,16,6,0,150.61999999999998,0.32976624304678004,-3.028299999999999,6.911487861404744,0,0,0,0,0,0,0,0,0
CC=Cc1ccc(O)c(O)c1,-1.3505,150.06807956,0.1111111111111111,2,2,1,2,11,4,0,40.46,0.6018672760468449,2.1309000000000005,7.53813186426381,0,0,0,1,0,1,0,0,0
CCCC[N+](=O)[O-],-1.3506,103.063328528,1.0,3,0,0,3,7,4,0,43.14,0.39568025998667766,1.0632000000000001,7.4115339223337795,0,0,0,0,0,0,0,0,0
Nc1ccc(C(=O)O)cc1,-1.3511,137.047678464,0.0,3,3,1,3,10,2,0,63.32,0.5665891872452881,0.9670000000000001,6.870477673074903,0,0,0,1,0,1,0,0,0
CCC(CC)COC(C)=O,-1.3528,144.115029752,0.875,2,0,0,2,10,7,0,26.3,0.5638542074438334,1.9857,7.953218932690455,0,0,0,0,0,0,0,0,0
C=CCCl,-1.3562,76.00797784,0.3333333333333333,0,0,0,1,4,1,0,0.0,0.32727594889750306,1.4112,7.566287347884898,0,0,0,0,0,0,0,0,0
Nc1ccccc1Cl,-1.357574146,127.01887687199999,0.0,1,2,1,2,8,1,0,26.02,0.5297860823199099,1.9222,6.896867838439391,0,0,0,1,0,1,0,0,0
CC(=O)Nc1ccc(F)cc1C,-1.3593,167.07464216,0.2222222222222222,2,1,1,3,12,3,0,29.1,0.6813295695736,2.0925199999999995,6.898438741802141,0,0,0,1,0,1,0,0,0
O=C(O)C(Br)=C(Br)Br,-1.3593,305.75266557200007,0.0,2,1,0,5,8,1,0,37.3,0.7554885314034471,2.4248000000000003,4.94520562960318,0,0,0,0,0,0,0,0,0
CCc1ccccc1O,-1.3594,122.07316494,0.25,1,1,1,1,9,3,0,20.23,0.6032549150365024,1.9545999999999997,7.638924884604714,0,0,0,1,0,1,0,0,0
C=CCl,-1.36,61.992327775999996,0.0,0,0,0,1,3,0,0,0.0,0.3975689723282326,1.3687,7.226595637043558,0,0,0,0,0,0,0,0,0
CCSC(CCC(SCC)C(=O)O)C(=O)O,-1.36,266.0646510560003,0.8,4,2,0,6,16,11,0,74.6,0.6660337911570792,2.1792,7.063067948611899,0,0,0,0,0,0,0,0,0
CCCC(=O)OCC,-1.36,116.083729624,0.8333333333333334,2,0,0,2,8,5,0,26.3,0.5200986676423002,1.3496000000000001,7.6163393633128775,0,0,0,0,0,0,0,0,0
NC(=O)OC(CCl)CCl,-1.3605,170.985383824,0.75,3,2,0,5,9,3,0,52.32000000000001,0.643306482663432,0.9279000000000001,6.683992200044688,0,0,0,0,0,0,0,0,0
CCCCC(=O)OC,-1.3606,116.083729624,0.8333333333333334,2,0,0,2,8,5,0,26.3,0.5200986676423002,1.3496000000000001,7.626564895227771,0,0,0,0,0,0,0,0,0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,-1.3609,376.19982199600076,0.55,7,2,2,7,27,11,0,95.94,0.6358354158694681,1.6046,8.293831148087472,0,1,1,1,0,1,0,1,1
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,-1.364029386,261.11134134000014,0.38461538461538464,6,2,2,6,19,6,0,91.65,0.8509465344191465,1.0709,7.747723077369525,0,1,1,0,1,1,0,0,0
O=C1OC(=O)c2ccccc21,-1.364424933,148.016043988,0.0,3,0,2,3,11,0,0,43.370000000000005,0.40682134573792267,0.9972,5.500975722354212,0,1,1,1,0,1,0,0,0
CC(C)CCOCC(O)COCCC(C)C,-1.3662,232.203844756,1.0,3,1,0,3,16,15,0,38.69,0.5880755382230805,2.4727000000000006,7.3928300700332175,0,0,0,0,0,0,0,0,0
Nc1cccc(C(=O)O)c1,-1.3663,137.047678464,0.0,3,3,1,3,10,2,0,63.32,0.5665891872452881,0.9670000000000001,6.8704776730749035,0,0,0,1,0,1,0,0,0
CC(=O)C(=O)Nc1ccccc1,-1.3676,163.063328528,0.1111111111111111,3,1,1,3,12,3,0,46.17,0.6659685525842396,1.2141,6.950241253568264,0,0,0,1,0,1,0,0,0
CC1NC(C)SC(C)S1,-1.3679,163.048941416,1.0,1,1,1,3,9,3,0,12.03,0.5871110715005899,2.094,7.576914995015342,0,1,1,0,0,0,0,1,1
CCN(CCO)C(=O)COC(=O)c1ccccc1,-1.37,251.115758024,0.38461538461538464,5,1,1,5,18,8,0,66.84,0.7551116966607473,0.684199999999999,7.566492238102387,0,0,0,1,0,1,0,0,0
NS(=O)(=O)c1nnc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)s1,-1.37,373.9566730560001,0.0,7,3,2,14,23,4,0,115.04000000000002,0.36177340147839593,1.1332999999999998,4.058361521610619,0,0,0,1,1,2,0,0,0
CC1=Nc2ccccc2N=C(C)C1,-1.37,172.100048384,0.2727272727272727,2,0,2,2,13,2,0,24.72,0.5734291133968002,3.275100000000002,7.352118913504552,0,1,1,1,0,1,0,0,0
Cn1c(=O)ncc2nccnc21,-1.3713,162.054160812,0.14285714285714285,5,0,2,5,12,1,0,60.67,0.5343276706305602,-0.2765000000000004,6.054093331065565,0,0,0,0,2,2,0,0,0
CC=C(CCCC)C(N)=O,-1.3717,141.1153641,0.625,2,2,0,2,10,6,0,43.09,0.5936722867500052,1.6081999999999999,1.0,0,0,0,0,0,0,0,0,0
CN(C)C(=O)COC(=O)c1ccccc1,-1.372,207.089543276,0.2727272727272727,4,0,1,4,15,5,0,46.61,0.6926096508411038,0.9315999999999999,7.104192828943599,0,0,0,1,0,1,0,0,0
Nc1cccc(Cl)c1,-1.373368413,127.01887687199999,0.0,1,2,1,2,8,1,0,26.02,0.5297860823199099,1.9222,6.903031354922907,0,0,0,1,0,1,0,0,0
CC(=O)Oc1ccccc1,-1.373595162,136.052429496,0.125,2,0,1,2,10,2,0,26.3,0.4327747976813635,1.6118999999999999,6.8762123490688385,0,0,0,1,0,1,0,0,0
CC(C)CCC(C)O,-1.375,116.120115132,1.0,1,1,0,1,8,7,0,20.23,0.5958243786434456,1.8034,7.804150697955745,0,0,0,0,0,0,0,0,0
CCCCOC(=O)C(C)OC(=O)C(C)O,-1.3752,218.115423676,0.8,5,1,0,5,15,10,0,72.83,0.5229396255408797,0.6421999999999999,7.230393089942795,0,0,0,0,0,0,0,0,0
COc1c(O)ccc(C=O)c1C,-1.3755,166.06299418,0.2222222222222222,3,1,1,3,12,5,0,46.53,0.6773659856237764,1.5217199999999997,7.038788252291652,0,0,0,1,0,1,0,0,0
O=C(O)c1ccncc1,-1.375967099,123.0320284,0.0,3,1,1,3,9,1,0,50.19,0.5998689433499305,0.7797999999999999,6.481192124153677,0,0,0,0,1,1,0,0,0
Cn1cnc2c1c(=O)n(CC(=O)[O-])c(=O)n2C,-1.3769,237.06292834791,0.3333333333333333,8,0,2,8,17,4,0,101.94999999999999,0.5604062526482345,-2.816399999999999,6.050097655144134,0,0,0,0,2,2,0,0,0
O=C(O)C1=CC(=O)C(=O)C(=C(O)O)O1,-1.377,199.99570246800002,0.0,7,3,1,7,14,3,0,121.13,0.29344252096435636,-0.5915999999999999,5.756212480001736,0,1,1,0,0,0,0,0,0
CCCC(C)C=O,-1.377449362,100.088815004,0.8333333333333334,1,0,0,1,7,5,0,17.07,0.4923993182856671,1.6215,7.291240502988292,0,0,0,0,0,0,0,0,0
Nc1cc(=O)nc(N)[nH]1,-1.378146596,126.05416081199999,0.0,5,5,1,5,9,2,0,97.78999999999999,0.4120933973221525,-1.0657000000000003,6.6674339285205155,0,0,0,0,1,1,0,0,0
