X,Y,mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,n_radical_electrons,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
O=C(c1cccnc1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,3.102705655,377.12948994000055,0.22727272727272727,4,0,4,5,27,3,0,46.09,0.6571383964237023,4.816800000000004,6.276398904001254,0,1,1,1,2,3,0,1,1
CNC(=O)c1ccc(N(C)C2CCC2)nn1,1.605595915,220.132411132,0.5454545454545454,5,1,2,5,16,5,0,58.120000000000005,0.8191738484412975,0.8249,7.531229317858449,1,0,1,0,1,1,1,0,1
CC#CCNc1ccc(-n2cnnn2)c(C)c1,2.116617705,227.11709541599998,0.25,5,1,2,5,17,4,0,55.63,0.805326792475499,1.4059199999999998,7.165256650120808,0,0,0,1,1,2,0,0,0
Nc1nc2ccccc2nc1N1CCCC1,2.527157978,214.12184644799999,0.3333333333333333,4,2,3,4,16,2,0,55.04,0.7862349457078179,1.8122,7.3165390124952765,0,1,1,1,1,2,0,1,1
CCn1c(=O)n(CC)c2cc(N)ccc21,1.300921408,205.1215121,0.36363636363636365,4,2,2,4,15,5,0,52.95,0.7538200284348717,1.4249999999999996,7.424038689702848,0,0,0,1,1,2,0,0,0
Cc1cc(N2CCCCC2)nc(CNC(=O)c2ccccc2Cl)n1,3.001873841,344.1403889720006,0.3888888888888889,5,1,3,6,24,5,0,58.120000000000005,0.9235542758686248,3.3587200000000017,7.764445939695819,0,1,1,1,1,2,0,1,1
COc1ccccc1C(=O)NCc1nc(C)cc(N2CCCCC2)n1,3.02141714,340.18992600800067,0.42105263157894735,6,1,3,6,25,7,0,67.35,0.9063399887169488,2.7139200000000008,4.727349368191738,0,1,1,1,1,2,0,1,1
CCc1nnc(NC(=O)Cc2cccc(F)c2)s1,1.882649742,265.06851122400025,0.25,4,1,2,6,18,5,0,54.88,0.9232892064941266,2.4208000000000007,6.6854531825357615,0,0,0,1,1,2,0,0,0
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1F,3.040661666,396.1573241400006,0.3684210526315789,5,1,3,9,28,4,0,48.470000000000006,0.8053442640527205,3.3903000000000016,7.572197897423535,0,1,1,1,1,2,0,1,1
Cc1cccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,2.859452942,392.18239601600067,0.4,5,1,3,8,28,5,0,48.470000000000006,0.8645292747562188,3.5596200000000024,7.888018676349183,0,1,1,1,1,2,0,1,1
O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,3.290218758,350.0968099080005,0.375,5,1,3,7,23,4,0,48.470000000000006,0.9206200645333859,2.947300000000001,7.671389109023013,0,1,1,1,1,2,0,1,1
COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1,3.290326493,360.16199700800064,0.4444444444444444,6,1,3,7,25,7,0,57.7,0.8882107357755842,2.610920000000001,4.481028882354773,0,1,1,1,1,2,0,1,1
CC(C)(C)c1cc(NC(=O)c2cccc3cn[nH]c23)[nH]n1,2.245922093,283.14331016400047,0.26666666666666666,6,3,3,6,21,2,0,86.46,0.675564420716174,2.8358,7.618763851502209,0,0,0,1,2,3,0,0,0
Cc1ccccc1OCCCNc1cc(Cn2c(C)nc3ccccc32)nc(N)n1,3.327467852,402.2168094520008,0.2608695652173913,7,3,4,7,30,11,0,90.88,0.43371135980386627,3.9546400000000013,6.484471218205458,0,0,0,2,2,4,0,0,0
COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1,3.345796839,402.2055760720008,0.2916666666666667,6,1,4,6,30,7,0,67.35,0.6757477408737484,3.9703000000000017,7.738685128422286,0,1,1,1,2,3,0,1,1
O=C1CCCN1CCc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1,1.818911775,329.08341234000045,0.3125,6,1,4,7,23,4,0,79.2,0.797009266797891,2.4095000000000004,7.121509479971677,0,1,1,1,2,3,0,1,1
Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1,2.753002846,317.15395510000053,0.4117647058823529,5,0,3,6,23,4,0,49.580000000000005,0.8544475998844189,2.7830400000000015,7.48657134049858,0,1,1,1,1,2,0,1,1
COCC1CCN(c2noc(-c3cccs3)n2)CC1,2.511771098,279.1041477840005,0.5384615384615384,5,0,3,6,19,5,0,51.39,0.8608904200678161,2.6609000000000007,7.45875727852501,0,1,1,0,2,2,0,1,1
NC(=O)COc1ccccc1-c1ccccc1,1.878757262,227.094628656,0.07142857142857142,3,2,2,3,17,4,0,52.32000000000001,0.8702274740118084,2.2177,7.3938096602685555,0,0,0,2,0,2,0,0,0
Cc1nc(C)c(C)c(NCc2cc(-c3ccc(F)cc3)no2)n1,2.384555906,312.1386393840005,0.23529411764705882,5,1,3,6,23,7,0,63.84,0.7934110306932722,3.808060000000002,7.202775477257459,0,0,0,1,2,3,0,0,0
Cc1cccn(Cc2cccc(F)c2)c1=O,1.857248042,217.090292224,0.15384615384615385,2,0,2,3,16,3,0,22.0,0.7564044189243807,2.34412,7.078819852354971,0,0,0,1,1,2,0,0,0
C[C@@H](C(=O)N1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.80926672,342.2055760720007,0.5789473684210527,6,1,4,6,25,4,0,61.34,0.9277040979289517,1.9773999999999992,7.783127390787491,0,2,2,1,1,2,0,2,2
Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,2.487877603,421.16693806800066,0.34782608695652173,6,1,5,7,30,4,0,63.050000000000004,0.6960242281418261,3.9090000000000016,7.343585212740377,0,2,2,1,2,3,0,2,2
Cc1ccc(-c2cn(CC3CCN(Cc4c[nH]c(C)n4)CC3)nn2)cc1,1.510451171,350.22189483200077,0.45,6,1,4,6,26,7,0,62.63,0.767476176061401,3.1972400000000016,6.84668127850836,0,1,1,1,2,3,0,1,1
Clc1ccc2c(Oc3cccnc3)ncnc2c1,1.671839052,257.03558955600005,0.0,4,0,3,5,18,2,0,47.900000000000006,0.7052536098240866,3.470500000000002,6.370262934279714,0,0,0,1,2,3,0,0,0
CC(C)(C)c1csc(NC(=O)C2CC2)n1,1.949546129,224.098334132,0.6363636363636364,3,1,2,4,15,2,0,41.99,0.8389498851093264,2.7891000000000004,7.516207703602397,1,0,1,0,1,1,1,0,1
Cc1ccc(C(=O)Nc2ncccc2C)s1,1.53879987,232.067034004,0.16666666666666666,3,1,2,4,16,4,0,41.99,0.8644002263262005,3.012240000000001,7.028300502409142,0,0,0,0,2,2,0,0,0
CC(C)(C)C(=O)N1CCN(C(=O)CCN2CCOC2=O)CC1,1.027920136,311.1845062800007,0.8,7,0,2,7,22,3,0,70.16,0.762856373531731,0.545600000000001,7.935642767655112,0,2,2,0,0,0,0,2,2
COc1ccc(Cc2cccc(C3CCN(C(=O)C4CCCC4)CC3)n2)cc1,2.945827395,378.2307282000009,0.5,4,0,4,4,28,6,0,42.43,0.7648884305182896,4.577200000000004,7.588476952663635,1,1,2,1,1,2,1,1,2
O=C([C@H]1CCCN(Cc2ccc(Cl)cc2)C1)N1CCc2ccccc2C1,3.584599974,368.1655411000007,0.4090909090909091,3,0,4,4,26,3,0,23.550000000000004,0.8125467995846389,4.136900000000003,7.66004908905405,0,2,2,2,0,2,0,1,1
O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,2.802245411,352.18992600800067,0.4,6,1,4,6,26,6,0,58.75000000000001,0.6890813995176139,1.8563,6.014504705798914,0,1,1,1,2,3,0,1,1
O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,3.061235655,357.1477268480005,0.13636363636363635,5,1,4,5,27,6,0,68.02,0.5354315157509136,4.851200000000003,7.579996284404456,0,0,0,3,1,4,0,0,0
CN(CC(=O)NC1(C#N)CCCCC1)c1cccc(C#N)c1,2.845618261,296.1637112600006,0.47058823529411764,5,1,2,5,22,5,0,79.92,0.9244363678573375,2.33716,7.765141346300299,1,0,1,1,0,1,1,0,1
Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,2.702888717,282.14806119600047,0.4375,5,1,3,5,21,5,0,74.74000000000001,0.9328950061428267,2.8088000000000015,7.508435408658425,1,0,1,1,1,2,1,0,1
CN(CCC1CCCCC1)C(=O)c1ccon1,2.987719878,236.15247788,0.6923076923076923,4,0,2,4,17,5,0,46.34,0.8071152635602945,2.7170000000000014,7.986703098465851,1,0,1,0,1,1,1,0,1
CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,2.180696337,440.2212261360008,0.18518518518518517,6,2,4,6,33,10,0,64.68,0.5585157628265266,4.382500000000003,7.086181752303717,0,1,1,3,0,3,0,0,0
CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,2.32151351,380.26884502400094,0.45454545454545453,6,4,3,6,28,14,0,80.27,0.42979243148748136,4.395800000000003,7.834308803544315,0,0,0,1,2,3,0,0,0
COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,2.397159315,556.1991703640009,0.4444444444444444,11,0,5,12,39,12,0,119.75,0.39181427422343046,2.872200000000001,7.350901287036372,0,2,2,1,2,3,0,1,1
O=C(O)c1ccc(N2CCCC2)c(F)c1,1.159867847,209.085206844,0.36363636363636365,3,1,2,4,15,2,0,40.54,0.8106342519405524,2.1241000000000003,7.117299325787505,0,1,1,1,0,1,0,1,1
Cc1cc(C)cc(Oc2cc(C#N)ccn2)c1,2.330279811,224.094963004,0.14285714285714285,3,0,2,3,17,4,0,45.91,0.7852533765159108,3.362420000000002,6.907321262477566,0,0,0,1,1,2,0,0,0
Cc1cc(NC(=O)C2CCOCC2)sn1,1.027920136,226.077598688,0.6,4,1,2,5,15,3,0,51.22,0.8364582257228053,1.81662,7.396784152290456,0,1,1,0,1,1,0,1,1
O=C(CC1CCNCC1)NCCc1ccccc1F,1.341157437,264.1637915120002,0.5333333333333333,3,2,2,4,19,5,0,41.13,0.8522342243586735,1.8740999999999994,6.132531296304652,0,1,1,1,0,1,0,1,1
N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,1.828569678,297.09358310000044,0.3125,4,0,3,5,21,4,0,56.99,0.8716270312782942,2.846680000000001,7.173780609040648,0,1,1,1,1,2,0,1,1
N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,2.645033982,337.1248832280005,0.2631578947368421,4,1,3,5,24,5,0,56.13,0.8526912061982876,3.1818800000000014,7.727780135130739,0,1,1,1,1,2,0,0,0
CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O,1.027920136,272.0830779920004,0.36363636363636365,6,1,1,7,18,8,0,75.71000000000001,0.8296294755027973,0.9999199999999999,7.307380721709393,0,0,0,1,0,1,0,0,0
C#CCN1CCC(c2nc(Cc3noc(C)n3)no2)CC1,1.10710817,287.1382247840005,0.5714285714285714,7,0,3,7,21,5,0,81.08,0.7804526332927968,1.16442,7.255291874896339,0,1,1,0,2,2,0,1,1
Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1,2.330279811,282.1116756880004,0.13333333333333333,6,1,3,6,21,5,0,72.95,0.7975086704211963,2.4801200000000003,7.232663293558558,0,0,0,0,3,3,0,0,0
NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,1.027920136,219.08079016,0.09090909090909091,4,2,2,5,16,3,0,60.910000000000004,0.8419517227698172,1.1744999999999999,6.835840678274849,0,0,0,1,1,2,0,0,0
CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1,1.027920136,279.1383050360005,0.42857142857142855,5,1,2,6,20,5,0,52.650000000000006,0.8783921032181784,0.6103999999999996,7.622377157953822,0,1,1,1,0,1,0,1,1
Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c(F)c1,2.808265003,410.17297420400064,0.4,5,1,3,9,29,5,0,48.470000000000006,0.7813746943951572,3.6987200000000025,7.703897797228304,0,1,1,1,1,2,0,1,1
CN(C)[C@@H]1CN(C(=O)CCn2cnc3ccccc32)C[C@H]1O,1.487166667,302.1742759440006,0.5,6,1,3,6,22,7,0,61.60000000000001,0.8963138014911202,0.5596999999999992,7.7531861700210785,0,1,1,1,1,2,0,1,1
N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,1.027920136,376.0538597120003,0.17647058823529413,6,2,3,9,26,4,0,94.88,0.8554904277926462,3.2945800000000016,7.06251471170052,1,0,1,1,1,2,1,0,1
CNC(=O)Cc1csc(-c2ccc(C)cc2)n1,3.002748188,246.082684068,0.23076923076923078,3,1,2,4,17,5,0,41.99,0.9032827561107518,2.40702,7.147696011294705,0,0,0,1,1,2,0,0,0
COc1ccccc1CNC(=O)C(C)N1CCCN(c2ccccc2C#N)CC1,3.604436451,392.2212261360008,0.391304347826087,6,1,3,6,29,8,0,68.6,0.8187377337217375,2.7838800000000017,7.848371620722645,0,1,1,2,0,2,0,1,1
CON(C)C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1,2.537113581,260.1524778800001,0.4,4,1,2,4,19,4,0,45.33,0.8432547504512224,3.0988000000000016,7.885886949082287,0,0,0,1,1,2,0,0,0
CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1,2.71229522,462.1622672880007,0.19230769230769232,5,0,4,7,33,9,0,51.02,0.35922780159494244,5.585400000000004,7.960935665384802,0,0,0,2,2,4,0,0,0
N#CCCN(c1ncnc2sccc12)C1CC1,2.364156856,244.078267384,0.4166666666666667,4,0,3,5,17,4,0,52.81,0.8290977754398876,2.573780000000001,7.028015817200889,1,0,1,0,2,2,1,0,1
Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,1.458954957,361.19026035600064,0.42857142857142855,6,1,5,6,27,4,0,72.70000000000002,0.7784900401222002,2.8897200000000014,7.783340715466803,1,1,2,1,2,3,0,0,0
O=c1n(CCc2ccncc2)nnn1-c1ccccc1,1.814254257,267.1120100360003,0.14285714285714285,6,0,3,6,20,4,0,65.6,0.7088428733189382,1.0666999999999995,7.070259325941105,0,0,0,1,2,3,0,0,0
CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,2.624314074,288.1473925000006,0.375,5,1,2,5,21,9,0,64.36,0.7951157368859548,3.091920000000002,7.722570304772712,0,0,0,1,1,2,0,0,0
COc1cccc(C(=O)C[n+]2cc(-c3ccc(F)cc3)n(C)c2N)c1,1.655196081,340.14558148809056,0.15789473684210525,5,2,3,6,25,8,0,61.129999999999995,0.5735876688037159,2.5923999999999996,7.7107537517795635,0,0,0,2,1,3,0,0,0
COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,3.482677107,339.12190602400045,0.2222222222222222,7,0,4,7,25,7,0,67.63000000000001,0.7117146541665526,2.604000000000001,7.390060039560366,0,1,1,2,1,3,0,0,0
O=c1[nH]nc(CCCN2CCOCC2)n1-c1cccc(Cl)c1,1.449061647,322.1196535280005,0.4666666666666667,6,1,3,7,22,5,0,63.15,0.9054025336957205,1.4788000000000003,7.715724603415246,0,1,1,1,1,2,0,1,1
Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1,1.750816843,267.1735476720003,0.35294117647058826,3,2,3,3,20,4,0,42.15,0.92729660927302,3.3167000000000026,6.000226328027258,0,1,1,1,1,2,0,1,1
O=C(CN1CCCC(c2ccc3cn[nH]c3n2)C1)N1CCCC1,2.527646654,313.19026035600064,0.5882352941176471,6,1,4,6,23,3,0,65.12,0.9375719304762684,1.7597000000000003,7.446427919426997,0,2,2,0,2,2,0,2,2
COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21,1.711992713,303.1834436600007,0.6666666666666666,4,1,4,4,22,4,0,39.72,0.8657278128108297,2.921900000000001,8.321822152936639,0,3,3,1,0,1,0,2,2
CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,2.010800125,307.1339066240006,0.6470588235294118,3,1,4,4,21,2,0,30.490000000000002,0.7946669260878474,3.5667000000000018,8.144059081124464,0,3,3,1,0,1,0,2,2
CC(C)c1nccn1-c1cccc([C@@H]2CCCN2C(=O)CCc2ccccc2)n1,3.02332367,388.2263115160008,0.375,5,0,4,5,29,8,0,51.02,0.6156326226343926,4.687000000000004,7.969741377336707,0,1,1,1,2,3,0,1,1
CCn1nc(C2CCCC2)nc1-c1ccncc1,2.567680258,242.15314657599998,0.5,4,0,3,4,18,4,0,43.6,0.8305888337462286,3.0176000000000016,7.766692494078687,1,0,1,0,2,2,1,0,1
O=C([C@H]1CCCN(Cc2ccc(F)cc2)C1)N1CCc2ccccc2C1,3.563233491,352.19509164000067,0.4090909090909091,3,0,4,4,26,3,0,23.550000000000004,0.8422657582808966,3.622600000000003,7.66299037287864,0,2,2,2,0,2,0,1,1
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,2.08385006,457.2037794800007,0.45454545454545453,9,1,5,11,33,7,0,87.89000000000001,0.6298453780778962,2.4772000000000007,4.259797363571974,0,2,2,0,3,3,0,1,1
CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1,1.402398959,463.19435766800075,0.47619047619047616,9,1,4,12,33,4,0,101.97,0.6292392348330076,3.716700000000003,7.7566480107317615,0,1,1,0,3,3,0,1,1
COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1,2.821992756,330.12290906800035,0.1111111111111111,7,0,4,7,25,5,0,81.55,0.5741856742289727,2.54558,6.959050608584549,0,0,0,2,2,4,0,0,0
CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,2.04821644,306.1215716760005,0.4666666666666667,7,0,3,7,22,3,0,68.31,0.8243167055784995,1.3296000000000001,7.328388843773296,0,2,2,1,0,1,0,1,1
Cc1nc(NCc2scnc2C)n(C)n1,1.027920136,223.08916641599998,0.4444444444444444,5,1,2,6,15,6,0,55.63,0.8564106517473545,1.50054,7.128644164380972,0,0,0,0,2,2,0,0,0
CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,2.27343882,294.18444670400066,0.4444444444444444,4,0,3,4,22,5,0,44.85,0.8698265813881575,3.1542800000000017,5.443291340876926,0,1,1,1,1,2,0,1,1
CCCn1nccc1NC(=O)c1c(C)noc1C,1.027920136,248.127325752,0.4166666666666667,6,1,2,6,18,7,0,72.95,0.899308060945072,2.15024,7.211806069798582,0,0,0,0,2,2,0,0,0
CCc1cc2c(N(C)CCO)ncnc2s1,2.142730385,237.0935831,0.45454545454545453,4,1,2,5,16,7,0,49.25,0.878697781462312,1.6822,7.344197786442635,0,0,0,0,2,2,0,0,0
c1cnc(N2CCC(Cc3ccncc3)CC2)nc1,2.164120773,254.15314657599998,0.4,4,0,3,4,19,3,0,41.910000000000004,0.8427475034860248,2.3307,7.865708110872799,0,1,1,0,2,2,0,1,1
Cc1cc(C)n(CCNC(=O)NC2CCOCC2)n1,1.027920136,266.17427594400027,0.6923076923076923,6,2,2,6,19,6,0,68.18,0.8532733215665093,0.9781399999999999,5.621771203372066,0,1,1,0,1,1,0,1,1
CCNC(=O)c1cc(C2CC2)nc2c1c(C)nn2-c1ccccn1,1.849259672,321.1589602280006,0.3333333333333333,6,1,4,6,24,6,0,72.7,0.8017434399439928,2.7510200000000014,7.415457058207662,1,0,1,0,3,3,1,0,1
CC(=O)Nc1ccc2nc(N3CCOCC3)sc2c1,1.364475949,277.0884977200004,0.38461538461538464,5,1,3,6,19,3,0,54.46000000000001,0.9129750025355113,2.0913,7.127468748952533,0,1,1,1,1,2,0,1,1
Cc1ccc(CNC/C=C/c2ccccc2)cn1,2.61324333,238.146998576,0.1875,2,1,2,2,18,6,0,24.92,0.8091307476932662,3.1930200000000015,5.418883071894575,0,0,0,1,1,2,0,0,0
CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O,1.94509913,397.1404485480007,0.5,8,1,2,9,27,10,0,95.70000000000002,0.646348628173468,2.0134,7.94333763455633,0,0,0,0,2,2,0,0,0
CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1,2.641757598,361.0884977200004,0.05,5,1,4,6,26,5,0,64.11,0.5485476523004652,5.109000000000003,7.146762240324791,0,0,0,2,2,4,0,0,0
CCCNC(=O)C1(Cc2ccccn2)CCOCC1,1.027920136,262.16812794400016,0.6,4,1,2,4,19,6,0,51.22,0.8820595975557551,1.9470999999999998,6.5215716023719725,0,1,1,0,1,1,0,1,1
CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,1.883030825,245.152812228,0.5,4,1,3,4,18,4,0,45.06,0.9035203157040543,2.556400000000001,5.801283266378885,0,1,1,0,2,2,0,1,1
CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,1.057932227,400.2222887560008,0.6,9,1,4,9,29,6,0,96.35000000000001,0.8206668522427267,1.5083999999999997,6.7846939393835815,0,2,2,0,2,2,0,2,2
O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2cccc(-c3ccc(F)cc3)n2)C1,2.756505268,399.1746905440006,0.2,4,1,5,5,30,3,0,48.99,0.5021777558616235,5.388800000000004,7.016598115882776,0,1,1,2,2,4,0,1,1
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,2.177972019,428.23245951600086,0.4,7,1,5,7,32,8,0,87.13000000000001,0.5867441988589208,4.777400000000004,7.803211129732232,1,1,2,2,1,3,1,0,1
Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,2.201683828,296.12732575200044,0.3125,6,1,4,6,22,5,0,72.95,0.8042283548694132,2.8509200000000012,7.180524428425286,1,0,1,1,2,3,1,0,1
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,2.458865888,314.06221890400036,0.058823529411764705,3,1,3,5,22,3,0,41.99,0.7866067074544043,4.208500000000002,6.911403904094104,0,0,0,2,1,3,0,0,0
CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,1.539414867,350.18550932400063,0.3684210526315789,7,1,4,7,26,5,0,75.42,0.7825149762446545,2.5418000000000003,7.959632119885564,0,1,1,1,2,3,0,1,1
CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,2.232536175,453.2164751040008,0.2222222222222222,7,2,5,7,34,10,0,86.63,0.30794495948992967,4.870600000000003,7.063478452435827,1,0,1,2,2,4,0,0,0
O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,2.293210028,339.1153811640005,0.29411764705882354,6,1,4,7,24,4,0,72.7,0.7926627723930625,2.5326000000000013,7.490380582730048,1,0,1,0,3,3,0,0,0
Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,2.576675294,319.1354479120006,0.5625,5,1,3,6,22,6,0,64.11,0.9400978320613634,3.1358400000000017,7.655732519506487,1,0,1,0,2,2,1,0,1
Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,2.600216849,323.1126042920006,0.5333333333333333,4,1,2,6,21,6,0,54.88,0.8991039364753054,4.581220000000004,7.602812202852261,0,0,0,0,2,2,0,0,0
CCOC(=O)c1c(C)[nH]c(CN(Cc2ccccc2)C(=O)c2ccccc2Cl)c1C,3.172363536,424.1553703400007,0.25,5,1,3,6,30,10,0,62.400000000000006,0.5229595211070548,5.304240000000005,7.9885238077833325,0,0,0,2,1,3,0,0,0
Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,1.027920136,310.1065903080004,0.125,7,2,3,7,23,5,0,96.59,0.7734211132929404,2.29664,6.903206337332247,0,0,0,1,2,3,0,0,0
Cc1ccc2nc(-c3ccc(N(C)C)cc3)[nH]c2c1,3.402485094,251.14224754399999,0.1875,3,1,3,3,19,5,0,31.92,0.7542529855089162,3.6043200000000013,7.634294556631519,0,0,0,2,1,3,0,0,0
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,1.958625989,418.21509520000086,0.65,8,1,4,9,29,8,0,93.01,0.7748190335521904,2.51642,7.365332037767215,1,1,2,0,2,2,1,1,2
CCC(CC)NC(=O)c1ccc2ncsc2c1,1.311287539,248.098334132,0.38461538461538464,3,1,2,4,17,6,0,41.99,0.9023322162939311,3.2147000000000014,7.571064122321197,0,0,0,1,1,2,0,0,0
O=C1CNC(=O)N1CCCN1CCc2sccc2C1,1.456563395,279.1041477840005,0.5384615384615384,5,1,3,6,19,4,0,52.650000000000006,0.8381956778040505,1.0480999999999998,7.551747083534176,0,2,2,0,1,1,0,1,1
CCCc1nc(N2CCc3ccccc3C2)ncc1C(=O)O,1.594237812,297.1477268480005,0.35294117647058826,5,1,3,5,22,5,0,66.32000000000001,0.939534178419306,2.6900000000000004,7.637149301390029,0,1,1,1,1,2,0,0,0
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,1.336939794,253.08849772,0.5454545454545454,5,1,2,6,17,6,0,62.300000000000004,0.8264547500152983,1.32442,7.150304098773736,0,1,1,0,1,1,0,1,1
COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,1.593894982,400.1205261200005,0.15789473684210525,8,3,3,9,28,9,0,114.08999999999997,0.7484845793786464,2.4512,7.538236442835342,0,1,1,2,0,2,0,0,0
c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1,3.102772502,401.1739415960006,0.25,6,1,5,6,30,8,0,69.41,0.48288780881588245,3.903100000000003,5.67175573619517,0,1,1,2,2,4,0,1,1
Cc1nn(C)cc1CNc1nc(-c2cnccn2)nc2sc3c(c12)CCCC3,3.382335889,391.1579146720006,0.35,7,1,5,8,28,6,0,81.41000000000001,0.5714531074476329,3.6811200000000017,7.471577193953584,1,0,1,0,4,4,0,0,0
CCOc1ccc(-c2csc(N)n2)cc1,2.528736778,220.067034004,0.18181818181818182,3,2,2,4,15,5,0,48.14,0.864824521973032,2.7910000000000004,7.183748704312937,0,0,0,1,1,2,0,0,0
CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1,3.559495825,391.1718334200007,0.30434782608695654,4,0,4,5,28,6,0,36.440000000000005,0.6348925167738992,4.895900000000005,7.542267715261784,0,1,1,1,2,3,0,1,1
CNc1ncc(-c2nc(C3(c4ccccc4)CC3)nn2C(C)(C)C)cn1,2.943585026,348.20624476800066,0.4,6,1,4,6,26,5,0,68.52000000000001,0.7798856279440954,3.6117000000000026,6.27588477064729,1,0,1,1,2,3,1,0,1
N#Cc1ccc(OCCn2cccn2)cc1,1.027920136,213.090211972,0.16666666666666666,4,0,2,4,16,4,0,50.839999999999996,0.7781321652346488,1.83378,7.064370777891533,0,0,0,1,1,2,0,0,0
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,2.84132818,293.1528122280006,0.2222222222222222,4,1,3,4,22,7,0,50.94,0.759891748059938,2.6450000000000005,7.066171308287842,0,0,0,2,1,3,0,0,0
