X,Y,mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,n_radical_electrons,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
CC(N/C(=N\c1ccncc1)NC#N)C(C)(C)C,0.06800000000000006,245.16404560799998,0.46153846153846156,5,2,1,5,18,3,0,73.1,0.36228983713773383,2.1639800000000005,7.1992474988423325,0,0,0,0,1,1,0,0,0
C#CC(C)(O)C(O)c1ccccc1,-0.6169880718517355,176.083729624,0.2727272727272727,2,2,1,2,13,5,0,40.46,0.6624361273216938,1.1041999999999998,7.426471348287664,0,0,0,1,0,1,0,0,0
CC(O)(CC(=O)O)c1ccc(C2CCCCC2)c(Cl)c1,-0.5274905261337016,296.1179222120006,0.5625,3,2,2,4,20,6,0,57.53,0.8803133326944158,4.069900000000003,7.287612342058285,1,0,1,1,0,1,1,0,1
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-0.2719880698289301,266.02652036400025,0.14285714285714285,1,1,2,3,17,4,0,20.23,0.8619400721365197,4.249200000000002,7.11194564463765,0,0,0,2,0,2,0,0,0
C#CC(C)O,0.1599133532176562,70.041864812,0.5,1,1,0,1,5,2,0,20.23,0.39763540028303485,0.00039999999999995595,6.711198319347258,0,0,0,0,0,0,0,0,0
CC(O)C#CC(C)O,-0.5223365865939166,114.06807956,0.6666666666666666,2,2,0,2,8,4,0,40.46,0.4262749251549956,-0.24860000000000004,7.267490915539538,0,0,0,0,0,0,0,0,0
CC(O)C#N,0.17009080147000644,71.03711378,0.6666666666666666,2,1,0,2,5,2,0,44.019999999999996,0.4048148044160777,-0.10922000000000004,7.609849360671795,0,0,0,0,0,0,0,0,0
CC(O)C(C)(C)CO,-1.9629911363653454,118.099379688,1.0,2,2,0,2,8,7,0,40.46,0.5502015125704369,0.3857,7.6565446981361145,0,0,0,0,0,0,0,0,0
CC(=O)C(C)O,-1.7538878253447692,88.052429496,0.75,2,1,0,2,6,4,0,37.3,0.4878577781338866,-0.043800000000000006,7.892067572695413,0,0,0,0,0,0,0,0,0
C/C(=C\C(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,-0.9989915160059559,500.2985329880011,0.8461538461538461,9,4,2,9,35,22,0,146.05,0.10865568580106555,2.5925,9.113055109467151,0,2,2,0,0,0,0,2,2
CC(O)C(Cl)(Cl)Cl,-0.7869995713692803,161.94059782,1.0,1,1,0,4,7,2,0,20.23,0.539464870302172,1.7374,7.082508918041482,0,0,0,0,0,0,0,0,0
CC(O)C(c1ccc2c(c1)OCO2)N1CCOCC1,-0.9689933875586288,265.1314080880003,0.5714285714285714,5,1,3,5,19,5,0,51.16000000000001,0.8887874121129871,1.1693999999999998,7.537967194054378,0,2,2,1,0,1,0,1,1
CC1=CCCC(C)(C)C1/C=C(\C)C(C)O,-1.3800799288233372,208.182715388,0.7142857142857143,1,1,1,1,15,8,0,20.23,0.6860581601114633,3.6960000000000024,8.290485889687453,1,0,1,0,0,0,0,0,0
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,-1.1151883311448456,383.1514919000007,0.7058823529411765,8,3,3,9,26,10,0,110.18,0.5588251961475822,-0.30799999999999855,8.348529774151253,0,3,3,0,0,0,0,2,2
CC(O)C1C(=O)N2C(C(=O)O)=C(SCC/N=C/N)CC12,-1.2227426669648254,299.0939770240004,0.5833333333333334,7,4,2,8,20,8,0,116.22,0.2662123899884535,-0.3857,7.3230179310690735,0,2,2,0,0,0,0,1,1
CC(=O)OCOC(=O)C1=C(COC(N)=O)SC2C(C(C)O)C(=O)N12,-1.301998241244454,360.0627364720004,0.5384615384615384,10,3,2,11,24,9,0,145.46,0.3553918508340099,-0.7308000000000001,7.934159447150476,0,2,2,0,0,0,0,1,1
CC1CCC(C(C)O)CC1,-1.4150622359820302,142.135765196,1.0,1,1,1,1,10,4,0,20.23,0.5947334976837825,2.1935000000000002,7.929376645039547,1,0,1,0,0,0,1,0,1
CC(O)C1CC=CCC1,-1.0539865195028288,126.104465068,0.75,1,1,1,1,9,3,0,20.23,0.5303091789236486,1.7235,7.98104580631261,1,0,1,0,0,0,0,0,0
CC(O)C1CCCCC1,-1.2139865133816607,128.120115132,1.0,1,1,1,1,9,3,0,20.23,0.5719270675309555,1.9475,7.8499128306613235,1,0,1,0,0,0,1,0,1
CC(=O)C(C=O)C1=CCC2C3(C)CCC4C(C)(C)CCCC4(C)C3CC(OC(=O)CC(C)O)C12C,3.5412149219993023,486.3345245720012,0.8333333333333334,5,1,4,5,35,14,0,80.67,0.22611936036133357,5.678400000000006,9.15124101155145,4,0,4,0,0,0,3,0,3
CC(O)CC(C)O,-1.8189922487837809,104.083729624,1.0,2,2,0,2,7,6,0,40.46,0.5227723514658118,0.1381,7.857711973991009,0,0,0,0,0,0,0,0,0
CC(O)CC=O,-1.3929938926723846,88.052429496,0.75,2,1,0,2,6,4,0,37.3,0.4806048126370752,-0.043800000000000006,6.2165609067643075,0,0,0,0,0,0,0,0,0
CC(O)CCC(C)O,-1.2289910913653448,118.099379688,1.0,2,2,0,2,8,7,0,40.46,0.5671258850897161,0.5282,7.844470269388123,0,0,0,0,0,0,0,0,0
CC(O)CCl,-0.3667397150869035,94.018542524,1.0,1,1,0,2,5,3,0,20.23,0.4722158378634069,0.6060000000000001,5.815282094606192,0,0,0,0,0,0,0,0,0
CC(O)CF,-1.6209988570302425,78.048093064,1.0,1,1,0,2,5,3,0,20.23,0.47906891058203616,0.33670000000000005,6.074206270765657,0,0,0,0,0,0,0,0,0
Cc1ccc(N(CC(C)O)CC(C)O)cc1,0.2153718698672246,223.157228912,0.5384615384615384,3,2,1,3,16,10,0,43.7,0.7959378825874838,1.56302,7.954650526416339,0,0,0,1,0,1,0,0,0
CC(O)CN(CC(C)O)c1nc(Nc2ccc(S(=O)(=O)O)cc2)nc(Nc2ccc(/C=C/c3ccc(Nc4nc(Nc5ccc(S(=O)(=O)O)cc5)nc(N(CC(C)O)CC(C)O)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1,-0.6856729718746918,1132.2507075840015,0.2727272727272727,28,12,6,32,76,36,0,430.34,0.03053324900986461,3.324200000000002,9.150294094685421,0,0,0,4,2,6,0,0,0
CC(O)CN(CCCN(C)C)CC(C)O,-1.003296636054,218.199428072,1.0,4,2,0,4,15,14,0,46.94,0.6019943417773347,0.0017000000000012006,8.213221134001241,0,0,0,0,0,0,0,0,0
CC(O)CN(CCCN(C)C)CCCN(C)C,-0.7385163229321376,245.24671261199998,1.0,4,1,0,4,17,16,0,29.950000000000003,0.6094708005103622,0.572600000000002,8.09783539874195,0,0,0,0,0,0,0,0,0
CC(O)CNC(=O)Cn1c(=O)sc2ccc(Cl)cc21,-0.8227700996363327,300.0335409560003,0.3333333333333333,5,2,2,7,19,6,0,71.33,0.891490318154561,1.2134,7.345401351776834,0,0,0,1,1,2,0,0,0
CC(O)CNC(C)(C)Cc1ccc(Cl)cc1,0.2070100699993177,241.12334194,0.5384615384615384,2,2,1,3,16,9,0,32.26,0.8308666846715038,2.631500000000001,7.5122115165245935,0,0,0,1,0,1,0,0,0
CC(O)CNC(C)(C)Cc1ccccc1,-0.22698925324105823,207.162314292,0.5384615384615384,2,2,1,2,15,9,0,32.26,0.7735127103904357,1.9781000000000002,7.879641300046439,0,0,0,1,0,1,0,0,0
CC(O)CNCC(C)O,-1.5539969123229753,133.11027872,1.0,3,3,0,3,9,8,0,52.489999999999995,0.47686074785976945,-0.6623999999999999,7.96873452224711,0,0,0,0,0,0,0,0,0
C=CC(=O)OCC(C)O,-0.28399395321607956,130.06299418,0.5,3,1,0,3,9,5,0,46.53,0.4349506369348389,0.09640000000000004,7.9193229174539095,0,0,0,0,0,0,0,0,0
CC(O)COC(=O)CBr,-0.5279928520573425,195.973506248,0.8,3,1,0,4,9,5,0,46.53,0.5225357642794508,0.30530000000000007,7.5461170657842604,0,0,0,0,0,0,0,0,0
CC(O)COC(=O)/C=C/C(=O)O,-1.3309967430789131,174.05282342,0.42857142857142855,5,2,0,5,12,6,0,83.83000000000001,0.44519615898798837,-0.4487999999999999,7.574411043490731,0,0,0,0,0,0,0,0,0
CC(=O)OCC(C)O,-2.1828304313869293,118.06299418,0.8,3,1,0,3,8,5,0,46.53,0.5161288838079469,-0.0697000000000001,7.856844078306622,0,0,0,0,0,0,0,0,0
CC(O)COC(C)COC(C)CO,-1.153453894702651,192.13615912,1.0,4,2,0,4,13,12,0,58.92,0.6034269034717495,0.16970000000000024,8.187103451774616,0,0,0,0,0,0,0,0,0
CC(O)COC(C)CP(CC(C)OCC(C)O)CC(C)OCC(C)O,-1.5729895624380155,382.24842559800106,1.0,6,3,0,7,25,24,0,88.38000000000001,0.3746221643767045,1.826,8.769904682458156,0,0,0,0,0,0,0,0,0
C=CCOCC(C)O,-0.6429822426893728,116.083729624,0.6666666666666666,2,1,0,2,8,6,0,29.46,0.4295472826039743,0.5698000000000001,7.386379336448385,0,0,0,0,0,0,0,0,0
CC(O)COCc1c(Cl)ccc(Cl)c1Cl,-0.9954095919392988,267.9824626320003,0.4,2,1,1,5,15,6,0,29.46,0.8472558039837887,3.544200000000002,7.255936887306097,0,0,0,1,0,1,0,0,0
CC(O)COS(=O)(=O)C=S,-0.6687182882410782,183.986400736,0.75,4,1,0,6,10,5,0,63.6,0.47858288291243556,-0.3291999999999997,7.4811882643531336,0,0,0,0,0,0,0,0,0
CC(O)COS(C)(=O)=S,-0.6689991896770785,170.00713618,1.0,3,1,0,5,9,6,0,46.53,0.6300711295342866,-0.32509999999999994,6.482628849105754,0,0,0,0,0,0,0,0,0
CC(=O)c1ccc(OCC(C)O)c2ccccc12,-1.487096989327888,244.109944372,0.26666666666666666,3,1,2,3,18,7,0,46.53,0.841117670142561,2.8020000000000014,1.9173725139293794,0,0,0,2,0,2,0,0,0
CC(O)COc1ccccc1,-1.2904882169864116,152.083729624,0.3333333333333333,2,1,1,2,11,5,0,29.46,0.7098553048910033,1.4462,6.403605845887368,0,0,0,1,0,1,0,0,0
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,-0.28600379654673913,238.106590308,0.5,7,1,2,7,17,6,0,82.04999999999998,0.7132465100276424,-1.185499999999999,7.291655126170108,0,0,0,0,2,2,0,0,0
CC(O)NC(C)c1ccccc1,-1.2336019141549392,165.1153641,0.4,2,2,1,2,12,6,0,32.26,0.667728095006811,1.6754999999999998,7.805999496251149,0,0,0,1,0,1,0,0,0
CC(O)c1cc(N)cc(C(F)(F)F)c1,-0.6319993500037279,205.0714486,0.3333333333333333,2,3,1,5,14,4,0,46.25,0.6910046084543993,2.3409000000000004,7.218444349485648,0,0,0,1,0,1,0,0,0
CC(O)c1ccc(C(F)(F)F)nc1,-1.019648877336024,191.055798536,0.375,2,1,1,5,13,3,0,33.120000000000005,0.7372903789068842,2.1536999999999997,6.920518880700641,0,0,0,0,1,1,0,0,0
CC(O)c1cccc(N)c1,-1.353992608497761,137.084063972,0.25,2,3,1,2,10,4,0,46.25,0.5733024045625759,1.3221,6.259654159806134,0,0,0,1,0,1,0,0,0
CC(O)c1ccccc1,-0.5150294620095616,122.07316494,0.25,1,1,1,1,9,3,0,20.23,0.6011560814583123,1.7399,6.485917503850442,0,0,0,1,0,1,0,0,0
C=C(C)C(=O)OC(C)OC(C)(C)C,-1.6437011888902473,186.125594436,0.7,3,0,0,3,13,5,0,35.53,0.38509091274033175,2.2668,6.833339394284631,0,0,0,0,0,0,0,0,0
CC(=O)C(Cl)C(=O)OC(C)c1ccccc1,-0.5629938628360025,240.055321956,0.3333333333333333,3,0,1,4,16,6,0,43.370000000000005,0.4614093145854209,2.4872000000000005,7.927187308879545,0,0,0,1,0,1,0,0,0
CC(=O)CC(=O)OC(C)c1ccccc1,-1.4219896644032932,206.094294308,0.3333333333333333,3,0,1,3,15,6,0,43.370000000000005,0.560317014135319,2.2699,7.848648815842534,0,0,0,1,0,1,0,0,0
C#CC(C)OC(=O)Nc1cccc(Cl)c1,-1.026989683417688,223.04000624,0.18181818181818182,3,1,1,4,15,3,0,38.33,0.783331139387392,2.9102000000000006,7.439802658744353,0,0,0,1,0,1,0,0,0
CC(OC(=O)c1ccco1)C(Cl)(Cl)Cl,-0.3673624349606366,255.946077124,0.375,3,0,1,6,14,3,0,39.44,0.6031940445563698,3.195100000000002,6.6581901824757885,0,0,0,0,1,1,0,0,0
CC(OC(=S)c1cccs1)C(=O)NC1CCSC1=O,-1.200040664674927,315.00575627600034,0.4166666666666667,4,1,2,7,19,5,0,55.4,0.8611408660561111,1.9769999999999999,7.859938287392392,0,1,1,0,1,1,0,1,1
CC(=O)OC(C)C(Cl)(Cl)Cl,-0.6419953085256062,203.951162504,0.8,2,0,0,5,10,3,0,26.3,0.48499395084755714,2.3082000000000003,6.81405426814453,0,0,0,0,0,0,0,0,0
CC(=O)OC(C)C1CCCCC1,-1.6827300014256672,170.130679816,0.9,2,0,1,2,12,4,0,26.3,0.5951215116679796,2.518300000000001,7.439314861187493,1,0,1,0,0,0,1,0,1
CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,0.6990092346306257,330.12673730800054,0.2631578947368421,4,0,2,5,24,8,0,52.6,0.6129439821851203,4.048500000000003,6.798173635267997,0,0,0,2,0,2,0,0,0
CC(=O)OC(C)c1ccccc1,-1.4835169963204253,164.083729624,0.3,2,0,1,2,12,4,0,26.3,0.626803203661894,2.3107000000000006,7.899006279081476,0,0,0,1,0,1,0,0,0
CC(OC(C)c1ccccc1)c1ccccc1,-1.6369845511067815,226.135765196,0.25,1,0,2,1,17,6,0,9.23,0.7441049411086232,4.525400000000003,7.33108382800117,0,0,0,2,0,2,0,0,0
CC(C#N)OC1CCCCC1,-1.513553226966705,153.1153641,0.8888888888888888,2,0,1,2,11,3,0,33.019999999999996,0.609186597472723,2.2477800000000006,7.219123233782484,1,0,1,0,0,0,1,0,1
CC(OCCCl)OCCCl,-0.2189945707531898,186.021434984,1.0,2,0,0,4,10,7,0,18.46,0.4661970619946698,1.8432,7.509729031523408,0,0,0,0,0,0,0,0,0
CC(=O)Nc1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I,-1.1839936668929223,644.8006165480004,0.38461538461538464,6,2,1,9,22,9,0,84.86000000000001,0.3517313876997489,3.327300000000001,7.393127250391304,0,0,0,1,0,1,0,0,0
CC(OP(=O)(OCCCl)C(C)OP(=O)(CCCl)OCCCl)P(=O)(OCCCl)OCCCl,-0.6519936867653084,607.9388807660007,1.0,9,0,0,17,31,22,0,106.59,0.11204468540445857,6.551300000000007,8.011507292151906,0,0,0,0,0,0,0,0,0
CC(OP(C)(=O)F)C(C)(C)C,2.658009483293135,182.087194602,1.0,2,0,0,4,11,4,0,26.3,0.6125948991951918,3.230000000000002,7.602157959467078,0,0,0,0,0,0,0,0,0
CC(O[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1,-1.004002554210116,212.043321356,0.25,7,0,1,7,15,5,0,95.50999999999999,0.5601600447823898,1.8640999999999999,6.743819362111816,0,0,0,1,0,1,0,0,0
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,-0.38199642359489516,267.94607712400017,0.2222222222222222,3,1,1,6,15,4,0,46.53,0.8543653385157547,3.4987000000000013,6.3884130015326885,0,0,0,1,0,1,0,0,0
CC1CC(OC(=O)C(C)Oc2ccc(Cl)cc2)CC(C)(C)C1,-1.187221275532192,324.14922234000073,0.6111111111111112,3,0,2,4,22,8,0,35.53,0.7414526732051511,4.865300000000004,8.135772031204962,1,0,1,1,0,1,1,0,1
Cc1cc(Cl)ccc1OC(C)C(=O)N(C)C,-0.5199883471748763,241.086956432,0.4166666666666667,3,0,1,4,16,7,0,29.54,0.8139407864746238,2.50392,7.870883748226538,0,0,0,1,0,1,0,0,0
Cc1cc(Cl)ccc1OC(C)C(=O)Nc1ccccc1,-1.1399705450194622,289.0869564320004,0.1875,3,1,2,4,20,6,0,38.33,0.9217824940881361,4.054420000000002,7.921972488074969,0,0,0,2,0,2,0,0,0
Cc1cc(Cl)ccc1OC(C)C(=O)O,-0.5849872123356914,214.039671892,0.3,3,1,1,4,14,5,0,46.53,0.8411298229292857,2.5003199999999994,7.388047111066224,0,0,0,1,0,1,0,0,0
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,-0.2374641048430134,233.985049476,0.2222222222222222,3,1,1,5,14,4,0,46.53,0.8755136638110981,2.845300000000001,6.822316218315906,0,0,0,1,0,1,0,0,0
CC1CC(OC(=O)C(C)Oc2ccc(F)cc2)CC(C)(C)C1,-1.2097895998930748,308.1787728800007,0.6111111111111112,3,0,2,4,22,8,0,35.53,0.775697137122806,4.3510000000000035,8.137793181766858,1,0,1,1,0,1,1,0,1
CC(Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(=O)O,-0.6129875118066938,292.0502365760003,0.13333333333333333,4,1,2,5,20,6,0,55.76,0.9052493127853467,3.984200000000003,7.510855105328467,0,0,0,2,0,2,0,0,0
CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,-0.23599025961457004,326.0112642240003,0.13333333333333333,4,1,2,6,21,6,0,55.76,0.8692286091312806,4.637600000000003,7.230605654779017,0,0,0,2,0,2,0,0,0
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC1CCCO1,-0.39869573836369254,428.1138994520005,0.3181818181818182,7,0,4,8,30,8,0,79.77000000000001,0.5098847471204818,4.565000000000004,7.023168581790074,0,1,1,2,1,3,0,1,1
CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,-1.0519974224266808,443.12479848400056,0.2727272727272727,8,0,3,9,31,12,0,92.13000000000001,0.2028267056000777,4.798400000000004,6.184883145779349,0,0,0,2,1,3,0,0,0
CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,-0.9082238546293857,333.0404001640003,0.125,6,1,3,7,23,6,0,81.78999999999999,0.7557599866544398,4.125400000000003,7.193673938442415,0,0,0,2,1,3,0,0,0
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,-0.11599262643130995,382.04871235200045,0.29411764705882354,6,0,3,8,25,6,0,60.89,0.7777859488998047,4.111900000000003,7.622488873429628,0,1,1,1,1,2,0,1,1
CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,0.08122725404195727,361.03287017200023,0.2,5,1,2,9,24,6,0,68.65,0.8545512494919484,4.398000000000002,6.799051014434702,0,0,0,1,1,2,0,0,0
CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,-1.711988810094787,291.1259287840005,0.10526315789473684,3,1,3,3,22,5,0,38.33,0.780236788222283,4.245800000000003,6.242188996307748,0,0,0,3,0,3,0,0,0
CC(Oc1cccc(Cl)c1)C(=O)O,-0.5726514925420317,200.024021828,0.2222222222222222,3,1,1,4,13,4,0,46.53,0.8138038537145824,2.1919,7.2543137008333884,0,0,0,1,0,1,0,0,0
CC1CC(OC(=O)C(C)Oc2cccc(C(F)(F)F)c2)CC(C)(C)C1,-1.0476248227886513,358.1755793200007,0.631578947368421,3,0,2,6,25,8,0,35.53,0.6914517046721756,5.230700000000004,7.949430604138769,1,0,1,1,0,1,1,0,1
CC(Oc1ccccc1C1CCCCC1)C(=N)NO,0.7030138429981576,262.16812794400016,0.5333333333333333,4,3,2,4,19,6,0,65.34,0.4420923531381089,3.4576700000000002,7.900696474602328,1,0,1,1,0,1,1,0,1
CC(Oc1ccccc1C1CCCCC1)C(N)N=O,0.7029999999999998,262.16812794400016,0.6,4,2,2,4,19,7,0,64.68,0.8251227149709993,3.5528000000000013,8.027866184432039,1,0,1,1,0,1,1,0,1
CC1CC(OC(=O)C(C)Oc2ccccc2Cl)CC(C)(C)C1,-1.187221275532192,324.14922234000073,0.6111111111111112,3,0,2,4,22,8,0,35.53,0.7414526732051511,4.865300000000004,8.135450686118766,1,0,1,1,0,1,1,0,1
CC(S)C(=O)NCC(=O)O,-0.901001952726598,163.030314148,0.6,4,2,0,5,10,5,0,66.4,0.4915427134370948,-0.49450000000000044,7.525008536183007,0,0,0,0,0,0,0,0,0
CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,-0.9612358233464678,273.0129498320003,0.3,5,2,1,7,17,6,0,83.47,0.8421977645286292,1.2108,7.307904461735869,0,0,0,0,1,1,0,0,0
CC(SCC(=O)O)c1ccc2c(c1)Cc1ccccc1-2,-0.8259900934132538,284.0871007520004,0.23529411764705882,2,1,3,3,20,5,0,37.3,0.7821694461956148,4.136600000000002,3.5430890075799617,1,0,1,2,0,2,0,0,0
CC(c1ccc2c(c1)Cc1ccccc1-2)[S+]([O-])CC(=O)O,-0.698391291184824,300.08201537200046,0.23529411764705882,3,1,3,4,21,5,0,60.36,0.7529225582412217,3.1521000000000017,7.00010531285536,1,0,1,2,0,2,0,0,0
CC(/N=C(\NC#N)Nc1ccncc1)C(C)(C)C,0.06799855759100017,245.16404560799998,0.46153846153846156,5,2,1,5,18,3,0,73.1,0.3628973046812223,2.3547800000000008,7.217907447242593,0,0,0,0,1,1,0,0,0
CC(/N=N/C(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,-1.0779527316415218,334.0877466840003,0.13333333333333333,7,2,2,9,24,5,0,104.01000000000002,0.8296710467102276,3.803300000000003,7.306875063325805,0,0,0,1,1,2,0,0,0
CC(/N=N/C(=O)c1ccncc1)c1ccco1,0.3190015774450261,229.085126592,0.16666666666666666,5,0,2,5,17,4,0,67.82,0.7594065204674929,3.028200000000002,7.582254846351253,0,0,0,0,2,2,0,0,0
CC(/N=N/CCC1CCCCC1)C(=O)O,-0.38899567392130774,212.15247788,0.9090909090909091,4,1,1,4,15,6,0,62.02,0.7120731546282092,2.882100000000001,7.695503495627005,1,0,1,0,0,0,1,0,1
C/C(=C\c1ccccc1)C/N=N/C(C)C(=O)O,-0.4669944332872189,232.121177752,0.3076923076923077,4,1,1,4,17,7,0,62.02,0.7929924751103693,3.015200000000001,6.72020263868269,0,0,0,1,0,1,0,0,0
Cc1cc(C)nc(/N=N/C(C)c2ccccc2C)n1,-0.31499654655933107,254.15314657599998,0.3333333333333333,4,0,2,4,19,7,0,50.5,0.768787958609264,4.246760000000004,5.894851314766909,0,0,0,1,1,2,0,0,0
CC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-0.5999872225420592,250.031605744,0.14285714285714285,0,0,2,2,16,3,0,0.0,0.6922943178130709,5.1452000000000035,7.04265819780044,0,0,0,2,0,2,0,0,0
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,-1.2126843892051618,306.1255944360005,0.1,3,3,3,3,23,7,0,60.69,0.6368101427071584,4.157700000000002,7.5609682130509555,0,0,0,3,0,3,0,0,0
CC(c1ccc(C(F)(F)F)nc1)S(C)(=N)=O,-0.8991816042684635,252.054418632,0.4444444444444444,3,1,1,7,16,4,0,53.81,0.8794513939159678,2.837970000000001,7.5223183285127995,0,0,0,0,1,1,0,0,0
CC(c1ccc(C(F)(F)F)nc1)S(C)(=O)=NC#N,-0.8581271132454313,277.0496676000003,0.4,4,0,1,8,18,4,0,66.11,0.7805274992613439,2.740280000000001,7.21025369668253,0,0,0,0,1,1,0,0,0
CC(c1ccc(C(F)(F)F)nc1)S(C)(=O)=NC(N)=O,-1.2287359721484181,295.06023228400034,0.4,5,2,1,9,19,4,0,85.41,0.9082251124888828,2.3379,7.48477058260695,0,0,0,0,1,1,0,0,0
CC(c1ccc(C(F)(F)F)nc1)S(C)(=O)=O,-0.3492841263388379,253.03843422,0.4444444444444444,3,0,1,7,16,4,0,47.03,0.8113912828887297,2.2059999999999995,6.886618274668734,0,0,0,0,1,1,0,0,0
Cc1c(Cl)ccc(C(C)c2ccccc2)c1C,-0.9389866190822117,244.101878224,0.25,0,0,2,1,17,5,0,0.0,0.6888404518677222,5.108640000000004,6.027572719698402,0,0,0,2,0,2,0,0,0
CC(c1ccccc1)c1ccc(O)cc1O,-0.36802937882645065,214.099379688,0.14285714285714285,2,2,2,2,16,5,0,40.46,0.8051816124362485,3.2496000000000014,6.283871281332772,0,0,0,2,0,2,0,0,0
Cc1cccc(C(C)c2ccccc2)c1C,-0.988964809693022,210.140850576,0.25,0,0,2,0,16,5,0,0.0,0.6863881853669833,4.455240000000003,7.063493656932241,0,0,0,2,0,2,0,0,0
Cc1ccccc1C(C)c1ccccc1,-0.9499647373717879,196.125200512,0.2,0,0,2,0,15,4,0,0.0,0.6766226414206529,4.146820000000003,6.783507582011637,0,0,0,2,0,2,0,0,0
CC(c1ccccc1)c1ccccc1CCl,-1.3089803403159948,230.08622816,0.2,0,0,2,1,16,4,0,0.0,0.6776024004319608,4.577200000000003,6.469432270536704,0,0,0,2,0,2,0,0,0
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0.9810107757695588,349.16779359600065,0.36363636363636365,4,0,3,4,26,9,0,59.32000000000001,0.6900785284763721,5.268980000000004,7.261202197002406,1,0,1,2,0,2,1,0,1
CC1(C)C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.3450128325350334,312.17254462800065,0.45,3,0,3,3,23,9,0,39.44,0.7576897328871119,4.595800000000004,6.458672280733077,1,0,1,1,1,2,1,0,1
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,0.8270107714847782,660.8098418680005,0.36363636363636365,4,0,3,8,30,8,0,59.32000000000001,0.23774075681228599,7.4609800000000055,7.6346390532643555,1,0,1,2,0,2,1,0,1
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,1.1352492477041776,502.9731676680005,0.2727272727272727,4,0,3,6,28,8,0,59.32000000000001,0.42156637317843154,6.490180000000005,7.466180881954388,1,0,1,2,0,2,1,0,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,-0.17103267200095518,433.0647770160005,0.2727272727272727,4,0,3,7,29,8,0,59.32000000000001,0.4997263580973889,6.317080000000003,6.974659211100555,1,0,1,2,0,2,1,0,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.4511857548827102,415.07419882800053,0.2727272727272727,4,0,3,6,28,8,0,59.32000000000001,0.5280467981025629,6.177980000000004,7.411421701917012,1,0,1,2,0,2,1,0,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)n1,-0.041991141814849406,416.06944779600053,0.2857142857142857,5,0,3,7,28,8,0,72.21000000000001,0.5746517752930994,5.572980000000004,7.140103132088921,1,0,1,1,1,2,1,0,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)c(F)c(F)c1F,0.6610014893337489,388.0056260520003,0.4,2,0,2,9,24,6,0,26.3,0.31310180232568735,5.0165000000000015,6.735681596157876,1,0,1,1,0,1,1,0,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-0.018495253977929015,390.07894986000053,0.2857142857142857,3,0,3,5,26,8,0,35.53,0.5573177512168599,6.113300000000004,7.286651623091486,1,0,1,2,0,2,1,0,1
