X,Y,mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,n_radical_electrons,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
CCN(C)C(=O)[C@H]1C[C@@H](c2ccc(CN3CCCC3)c(F)c2)C1,1.53529412,318.2107417040007,0.631578947368421,3,0,3,4,23,7,0,23.550000000000004,0.8306309316900522,3.3934000000000024,7.2104767406993,1,1,2,1,0,1,1,1,2
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1.531478917,252.089877624,0.06666666666666667,4,2,3,4,19,2,0,58.2,0.8001945345367882,1.7696,7.231030613187922,0,1,1,2,0,2,0,1,1
O=C(NCCCNc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1C1CC1)C1CCC1,1.531478917,450.27432432800094,0.56,8,3,5,8,33,10,0,91.41,0.47602068382063173,3.6525000000000016,7.93852629957284,2,1,3,1,1,2,2,1,3
O=C(Nc1cnc(-c2ccncc2)c(-c2ccncc2)n1)C1CC1,1.531478917,317.1276601000004,0.16666666666666666,6,1,4,6,24,4,0,80.66000000000001,0.7998931630516466,2.9491000000000014,7.229919006774593,1,0,1,0,3,3,1,0,1
NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,1.531478917,431.1357801720004,0.08333333333333333,5,2,5,8,32,4,0,77.05,0.5113480155698314,4.626100000000003,7.814083427295706,0,1,1,2,2,4,0,0,0
O=C(NCc1ccccc1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1,1.531478917,469.17255960400064,0.25,7,1,4,10,34,5,0,78.43,0.6200098507357543,3.3878000000000013,7.672464316211116,0,1,1,2,1,3,0,1,1
COc1cccc(-c2cccc(C3(C)N=C(C)C(N)=N3)c2)c1,1.531478917,293.1528122280006,0.2222222222222222,4,2,3,4,22,6,0,59.97,0.9428440088315472,3.366600000000001,6.803141760161896,0,1,1,2,0,2,0,0,0
COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CC(O)C(C)(C)C5)cc4)CC3)o2)cc1,1.531478917,506.2529201880009,0.4642857142857143,9,1,5,9,37,11,0,101.16,0.5185285954999288,3.6315000000000026,8.160359092426342,0,2,2,2,1,3,0,2,2
COC(=O)c1c(Cl)cccc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,1.531478917,486.0969476480005,0.3181818181818182,6,2,3,11,33,8,0,84.5,0.47027257024104113,4.321000000000002,7.6420737409899635,1,0,1,2,0,2,1,0,1
Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCOCC5)nc34)cc2)cn1,1.531478917,414.1804239440006,0.21739130434782608,8,2,5,8,31,5,0,99.16,0.5534311836366259,2.751900000000001,7.776733804252502,0,1,1,1,3,4,0,1,1
CN(C)C(=O)Cn1cc(-c2nc([C@@](C)(c3ccc(-c4cnc(N)nc4)cc3)C3CC3)no2)cn1,1.531478917,458.21787207200083,0.3333333333333333,10,2,5,10,34,11,0,128.85,0.44754962058481157,2.7764999999999995,7.283004554885329,1,0,1,1,3,4,1,0,1
CCCOCCn1c(=O)c(N[C@H]2CC[C@H](O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,1.531478917,453.23760447200084,0.5,9,2,4,9,33,12,0,111.39000000000001,0.4758013682226725,3.004100000000001,7.4966306519002055,1,0,1,0,3,3,1,0,1
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1ccc(Cl)cc1)O2,1.531478917,494.1833164040008,0.28,9,5,4,10,35,11,0,136.46,0.47777048256361054,3.3007000000000017,7.3991631605944495,0,1,1,2,1,3,0,0,0
Cc1nc(-n2cnn(CC3CC3(F)F)c2=O)sc1C(=O)NCc1cccnc1,1.531478917,406.10235119200047,0.35294117647058826,8,1,4,11,28,7,0,94.69999999999999,0.6734406428656525,1.7791199999999998,7.429781978624078,1,0,1,0,3,3,1,0,1
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3nc(C4CC4)ccn3n2)c1,1.531478917,453.18346072400084,0.43478260869565216,8,1,5,9,32,7,0,96.67,0.636016326033964,3.6540200000000027,7.542938107540306,1,1,2,1,2,3,1,1,2
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3nc(C4CC4)cc(C)n3n2)c1,1.531478917,467.1991107880009,0.4583333333333333,8,1,5,9,33,8,0,96.67,0.6126010404425407,3.9624400000000035,7.693281211725298,1,1,2,1,2,3,1,1,2
CC1(O)CCN(Cc2ccc(OC3CN(C(=O)c4nnc(-c5ccccc5)o4)C3)cc2)C1,1.531478917,434.1954053120008,0.375,8,1,5,8,32,8,0,91.93,0.6375440246293099,2.596700000000001,7.4450333288104895,0,2,2,2,1,3,0,2,2
CC(Nc1ccc(F)cc1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,1.531478917,439.2019679120007,0.34782608695652173,8,1,4,9,32,8,0,79.17999999999999,0.6583842954594314,2.5450999999999997,7.341411086207772,0,1,1,1,2,3,0,1,1
CC(C)(C)[C@@H](O)C(=O)N1[C@@H]2C[C@@H]2C[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1,1.531478917,432.16766634000084,0.55,9,2,4,10,30,6,0,113.24,0.7364104237402439,1.3282999999999996,8.06571031415289,1,1,2,1,1,2,1,1,2
C[C@@H]1CC[C@@H](Oc2ccnc3c(F)cccc23)CN1C(=O)c1ccccc1-n1nccn1,1.531478917,431.17575316400064,0.25,7,0,5,8,32,5,0,73.14,0.48790996271529563,4.0267000000000035,7.360308326824307,0,1,1,2,2,4,0,1,1
NS(=O)(=O)c1ccc(Nc2ncc3c(n2)-c2ccsc2CC3)cc1,1.530839779,358.05581768800045,0.125,6,3,4,8,24,4,0,97.97,0.7500043846741004,2.694700000000001,7.0454036277973415,1,0,1,1,2,3,0,0,0
Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,1.530199698,421.1031022280006,0.23809523809523808,6,0,5,8,29,5,0,63.910000000000004,0.4827758133598445,4.655520000000004,7.814358027791984,0,1,1,1,3,4,0,0,0
O=C(O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,1.5289167,360.11437812000054,0.4444444444444444,6,1,4,7,25,3,0,71.89,0.9056931259193214,3.272400000000002,7.73464126936615,0,2,2,1,1,2,0,1,1
O=C1CCCCN1c1ccc(CO[C@@H]2COc3nc([N+](=O)[O-])cn3C2)cn1,1.527372083,373.13861870800054,0.47058823529411764,10,0,4,10,27,5,0,112.62,0.5786584839649489,1.6809999999999998,7.93249350404476,0,2,2,0,2,2,0,1,1
COCC(C)n1cc(C(=O)C(=O)Nc2ccc(OC)nc2)c2ccccc21,1.526339277,367.1532061520006,0.25,7,1,3,7,27,10,0,82.45,0.5125549310436428,3.0737000000000014,6.357704081577257,0,0,0,1,2,3,0,0,0
COC1CN(C(=O)c2ccc3[nH]nc(Cc4ccc5c(cnn5C)c4)c3c2)C1,1.526339277,375.1695249120006,0.2857142857142857,7,1,5,7,28,6,0,76.03999999999999,0.5946551409558576,2.5112000000000005,7.7660346093382,0,1,1,2,2,4,0,1,1
CS(=O)(=O)NCc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,1.525044807,373.1071824760005,0.4375,5,1,3,9,25,5,0,63.99,0.8964184433964878,2.8191000000000015,7.250539012731126,1,0,1,1,1,2,0,0,0
Cn1ncc2cc(Cc3n[nH]c4ccc(C(=O)N5CCC(F)(F)C5)cc34)ccc21,1.523746467,395.1557666680005,0.2857142857142857,6,1,5,8,29,4,0,66.81,0.5772189110784687,3.521600000000002,7.533165582101442,0,1,1,2,2,4,0,1,1
CN(CCOc1ccccc1Sc1ccccc1)CC(=O)O,1.523746467,317.1085644680005,0.23529411764705882,4,1,2,5,22,9,0,49.769999999999996,0.8098409638643556,3.2330000000000005,7.851334514235436,0,0,0,2,0,2,0,0,0
O=C1CSCCN1c1ccc(CO[C@@H]2COc3nc([N+](=O)[O-])cn3C2)cc1F,1.523616419,408.0903688640005,0.4117647058823529,9,0,4,11,28,5,0,99.72999999999999,0.5509288876902425,1.988,7.658666202633685,0,2,2,1,1,2,0,1,1
CCc1cn(CC(=O)N(CCN(CC)CC)Cc2ccc(-c3ccc(Cl)cc3)cc2)c(SCc2ccc(F)cc2)nc1=O,1.522878745,620.2388033560011,0.3235294117647059,6,0,4,9,43,17,0,58.44,0.11304462439261502,6.928100000000007,7.996095547362789,0,0,0,3,1,4,0,0,0
O=C(CO)Nc1ccc2c(=O)n(Cc3ccc(Cl)c(Cl)c3)cnc2c1,1.522444234,377.03339663600036,0.11764705882352941,6,2,3,8,25,5,0,84.22000000000001,0.7313186327481854,2.6824000000000003,6.790906149281748,0,0,0,2,1,3,0,0,0
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(N)n2)c(OC)c1,1.519827994,394.11985742400066,0.2777777777777778,8,2,2,9,27,13,0,109.97,0.7260713772637669,2.2839,7.7595927661862305,0,0,0,1,1,2,0,0,0
CNC(=O)c1ccc2[nH]nc(Cc3ccc4c(cnn4C)c3)c2c1,1.519827994,319.14331016400047,0.16666666666666666,6,2,4,6,24,5,0,75.6,0.6086738681884132,2.4000000000000004,7.47184915415862,0,0,0,2,2,4,0,0,0
O=C(CC1CNC(=O)c2cc(-c3cccc(Cl)c3)cn21)NCc1ccco1,1.519827994,383.1036691160005,0.2,6,2,4,7,27,5,0,76.27000000000001,0.7086095548893738,3.392500000000001,4.578226221094595,0,1,1,1,2,3,0,0,0
N#Cc1ccc(C2(Cc3ccccc3)c3ccccc3-c3nccn32)cc1,1.51851394,347.1422475440005,0.08333333333333333,3,0,5,3,27,3,0,41.61,0.5355695345611242,4.769780000000004,5.5725888298250545,0,1,1,3,1,4,0,0,0
COc1ccc(-c2nc(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)N4C3)c3ccc(OC)c(C)c3n2)cc1,1.51851394,732.2941333680012,0.4864864864864865,14,2,7,15,52,12,0,169.35999999999996,0.3258334095155878,3.7193200000000015,9.084130707347073,2,2,4,2,1,3,2,1,3
O=C(Nc1ccc(O[C@H]2CC[C@@H](C(=O)O)CC2)cc1F)c1nnc(Nc2cc(F)c(F)cc2F)o1,1.51851394,494.1213325560006,0.2727272727272727,9,3,4,13,35,7,0,126.58,0.32028496631184933,4.644100000000003,7.225956835926709,1,0,1,2,1,3,1,0,1
O=C(Nc1cnc(-c2ccncc2F)c(-c2ccncc2)n1)C1CC1,1.51851394,335.11823828800044,0.16666666666666666,6,1,4,7,25,4,0,80.66000000000001,0.7922754691506544,3.0882000000000014,7.004175468313056,1,0,1,0,3,3,1,0,1
Fc1ccc(Oc2nccc3[nH]ccc23)c(F)c1,1.51851394,246.060469316,0.0,3,1,3,5,18,2,0,37.91,0.7492538083588165,3.633400000000001,6.339450756431987,0,0,0,1,2,3,0,0,0
COc1ncnc(Cn2cc(C(=O)NCCF)c3ncc(C)cc32)c1C,1.51851394,357.1601031000006,0.3333333333333333,7,1,3,8,26,9,0,81.93,0.7313194312890897,2.1993400000000003,7.532688443735481,0,0,0,0,3,3,0,0,0
COc1cc(C)c(C(=O)N2C[C@H]3CN(CC[C@H](NC(=O)C4CCCC4)c4ccccc4)C[C@H]3C2)c(C)c1,1.51851394,503.31479217200115,0.5483870967741935,6,1,5,6,37,11,0,61.88,0.5646443330751069,4.753640000000004,8.759169762593679,1,2,3,2,0,2,1,2,3
COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)nc1C,1.51851394,439.18083854400066,0.15384615384615385,6,2,5,7,33,7,0,86.28,0.5119923078805694,4.313940000000002,6.754620752660635,0,1,1,2,2,4,0,0,0
COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2cccnc2)cc1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)(C)C,1.51851394,679.3369841600013,0.3333333333333333,11,5,5,11,50,15,0,153.11999999999998,0.1404606890559901,4.100800000000002,9.061802733343576,1,0,1,3,1,4,0,0,0
CC(=O)NCc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,1.51851394,381.1874834840007,0.4090909090909091,4,1,4,5,27,5,0,35.58,0.8847618085627661,3.318500000000001,7.835764823405428,0,2,2,2,0,2,0,1,1
Cc1onc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](Nc2cc(=O)n(C)c4nccnc24)C3)c1C,1.51851394,408.1909886280007,0.47619047619047616,9,1,5,9,30,6,0,106.15,0.7078613630791214,2.1810399999999994,8.302485551199318,0,2,2,0,3,3,0,2,2
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,1.51851394,388.1346968760005,0.3157894736842105,7,1,4,9,28,5,0,78.27000000000001,0.7404265549201987,2.9899000000000013,7.25099897219906,0,1,1,1,2,3,0,1,1
CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,1.51851394,310.2045134520007,0.4,3,1,3,3,23,7,0,24.5,0.8860254357593377,3.274300000000002,7.988271727286109,0,1,1,2,0,2,0,1,1
CCCc1nn(C)c2c(O)nc(-c3cc(C(=O)CN4CCOCC4)ccc3OCC)nc12,1.51851394,439.2219544080008,0.4782608695652174,9,1,4,9,32,12,0,102.6,0.5345306627792518,2.6020000000000003,6.59622593661013,0,1,1,1,2,3,0,1,1
CCCC[C@@H](O)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1,1.51851394,432.16766634000084,0.55,9,2,4,10,30,10,0,113.24,0.6501819666973467,1.3298999999999999,8.090172884350139,1,1,2,1,1,2,1,1,2
CCC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1)c1ccc(F)cc1,1.51851394,513.1327580520007,0.2608695652173913,11,1,4,13,36,9,0,131.67000000000002,0.4571559485511307,2.3522,6.8467390591097885,0,1,1,2,1,3,0,0,0
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3nc(C4CC4)c(C)cn3n2)c1,1.51851394,467.1991107880009,0.4583333333333333,8,1,5,9,33,8,0,96.67,0.6126010404425407,3.9624400000000035,7.721059746771719,1,1,2,1,2,3,1,1,2
Cc1cc(NC(=O)c2ccc3ccccc3c2)ccc1-c1cnc(OCC(C)(C)C(=O)O)nc1,1.51851394,455.1845062800007,0.18518518518518517,7,2,4,7,34,10,0,101.41,0.3896738391196455,5.347120000000005,5.933472704031815,0,0,0,3,1,4,0,0,0
CC(C)n1c(=O)c(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3CC(O)CN(C)C(=O)N(C)C)cc2ccccc21,1.51851394,497.3002047280011,0.5925925925925926,9,2,4,9,36,13,0,98.11999999999999,0.6117540237761158,2.2819000000000003,9.064205948615893,0,2,2,1,1,2,0,2,2
C[C@H](Nc1nc(C(=O)N2CCCC2)c2sccc2n1)c1cccnc1,1.51851394,353.13103122800055,0.3333333333333333,6,1,4,7,25,5,0,71.01,0.7772328336949742,3.495400000000002,7.968647934965034,0,1,1,0,3,3,0,1,1
COC(=O)CCCCN(C(=O)N1CCOCC1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,1.517195898,486.15894118800065,0.6,7,1,2,13,33,9,0,79.31,0.36213753309016106,3.600700000000003,7.82134775724977,0,1,1,1,0,1,0,1,1
CC(O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1,1.517195898,435.1252771520006,0.13043478260869565,7,2,3,8,31,9,0,110.5,0.6135134898274229,3.6889800000000017,6.31241518320301,0,0,0,3,0,3,0,0,0
COC(=O)c1ccc2[nH]c(C(F)(F)F)nc2c1,1.514414921,244.045962124,0.2,4,1,2,7,17,2,0,54.980000000000004,0.7832734540474113,2.3682999999999996,5.744230786335542,0,0,0,1,1,2,0,0,0
O=C(O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,1.5132176,366.0037608200004,0.3333333333333333,4,1,3,6,21,3,0,53.43,0.8948794760233147,3.8736000000000024,7.255818309801425,0,1,1,1,1,2,0,1,1
COc1ccccc1C=C1CNCC(=Cc2ccccc2OC)C1=O,1.511883361,335.15214353200054,0.19047619047619047,4,1,3,4,25,6,0,47.56,0.8707463219460251,3.3431000000000015,7.828047152501881,0,1,1,2,0,2,0,1,1
Nc1ncnc2c1C(=O)N(c1ccc(-c3ccccc3Cl)cc1)CCO2,1.511883361,366.0883534000004,0.10526315789473684,6,2,4,7,26,3,0,81.34,0.7511206945367617,3.418400000000002,7.162301441116945,0,1,1,2,1,3,0,0,0
Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)NC5CC5)cc34)cc2)cn1,1.511883361,383.1746102920006,0.17391304347826086,6,3,5,6,29,6,0,85.83000000000001,0.5615622664058755,3.7767000000000017,7.848825131837833,1,0,1,2,2,4,1,0,1
Cc1cc(C(F)(F)F)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)OCC(C)C)cc2)c(=O)n1C,1.511883361,582.1299973640007,0.32142857142857145,6,1,3,11,39,12,0,77.4,0.31945923329273485,6.226620000000005,7.088973329943514,0,0,0,2,1,3,0,0,0
c1cnc(OC[C@H]2C[C@H](c3ccc(CN4CCCC4)cc3)C2)nc1,1.511883361,323.1997624200007,0.5,4,0,4,4,24,6,0,38.25000000000001,0.8132476210658847,3.6450000000000022,6.987778017806315,1,1,2,1,1,2,1,1,2
COc1cc2c(cc1OC)CN(C(=O)c1ccc3ccccc3c1)CC2,1.51054501,347.1521435320006,0.22727272727272727,4,0,4,4,26,5,0,38.77,0.7172381538796703,4.055500000000003,7.73699791177387,0,1,1,3,0,3,0,0,0
O=c1cc(N2CCOCC2)nc(Cc2nc3cccc(-c4ccccc4)c3o2)[nH]1,1.509202522,388.1535405000006,0.22727272727272727,7,1,5,7,29,4,0,84.25,0.578573572590525,3.0055000000000014,7.715658512634904,0,1,1,2,2,4,0,1,1
COc1ccccc1-n1c(-c2ccccc2)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,1.509202522,387.1331394040005,0.09523809523809523,8,1,5,8,29,5,0,86.32000000000001,0.5148633723486832,2.3407999999999998,7.258064747148092,0,0,0,2,3,5,0,0,0
CN(C(=O)c1cc2ccccc2s1)C1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCCC1,1.507855872,590.2926768240012,0.48484848484848486,8,2,5,9,42,12,0,90.98,0.3262560378905953,4.242200000000002,8.65842233128666,1,1,2,2,1,3,1,1,2
CN(C(=O)c1c(F)cccc1Cl)c1ccc(-c2cc(C(N)=O)ccc2Cl)cc1OCC(F)(F)F,1.507855872,514.0474106120004,0.13043478260869565,5,2,3,11,34,7,0,72.63,0.4026642903152987,6.116100000000003,6.951952803378891,0,0,0,3,0,3,0,0,0
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(N3CCSCC3)c(F)c1)C2,1.506640306,394.11110430800056,0.47058823529411764,8,0,4,10,27,5,0,82.66,0.5690080927196616,2.4614000000000003,7.94522599741346,0,2,2,1,1,2,0,1,1
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCCNC(=O)N4C3)nc(-c3ccc(F)cc3)nc2c1C,1.505149978,720.2741468720011,0.4722222222222222,13,3,7,15,51,9,0,168.92,0.3068064953804165,3.8977200000000023,9.01657770684864,2,2,4,2,1,3,2,1,3
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)N4C3)nc(-c3ccc(F)cc3)nc2c1C,1.505149978,720.2741468720011,0.4722222222222222,13,2,7,15,51,10,0,160.12999999999997,0.3459265364857267,3.849820000000002,9.003021726104244,2,2,4,2,1,3,2,1,3
O=C(O)c1cc(CN2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2ccccn2c1=O,1.505149978,431.14567616000056,0.2727272727272727,6,1,4,9,31,4,0,65.25999999999999,0.6866509727385858,3.338700000000002,7.541059541733799,0,1,1,1,2,3,0,1,1
NS(=O)(=O)c1cc(-c2nc3ccccc3s2)cs1,1.505149978,295.9747904960002,0.0,4,2,3,7,18,3,0,73.05000000000001,0.7898337365731947,2.672200000000001,6.185744195346015,0,0,0,1,2,3,0,0,0
Nc1nc(C2CCCC2)cc(N2CCNCC2)n1,1.505149978,247.17969567199998,0.6923076923076923,5,3,3,5,18,3,0,67.07,0.819666173032721,1.125999999999999,5.956670995841627,1,1,2,0,1,1,1,1,2
O=C(NCCCC1CC1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1,1.505149978,461.20385973200075,0.4782608695652174,7,1,4,10,33,7,0,78.43,0.6400163655298594,3.3778000000000015,7.9767055344849975,1,1,2,1,1,2,1,1,2
O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cc(Cl)ccc3C(F)(F)F)CC2)nn1,1.505149978,481.1492373160007,0.45454545454545453,7,1,4,11,33,6,0,78.43,0.6812472894767354,3.6411000000000024,7.615311679763383,1,1,2,1,1,2,1,1,2
COCCn1cc(C(=O)C(=O)Nc2ccc(OC)nc2)c2ccccc21,1.505149978,353.13755608800057,0.21052631578947367,7,1,3,7,26,9,0,82.45,0.5212459408475798,2.5127000000000006,7.569518597301371,0,0,0,1,2,3,0,0,0
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,1.505149978,539.2168690280008,0.2,10,2,5,10,40,13,0,120.5,0.2928673843426963,4.714720000000003,7.092543490385622,0,0,0,2,3,5,0,0,0
Cn1c(=O)[nH]c2nc(-c3ccco3)c(-c3ccncn3)cc21,1.505149978,293.09127459200033,0.06666666666666667,7,1,4,7,22,3,0,89.60000000000001,0.6100544641288149,1.9785999999999997,6.758026721790693,0,0,0,0,4,4,0,0,0
CCN1CCN(c2ccc(C(C)(C)NC(=O)c3cc4[nH]c5ccccc5c(=O)c4cc3F)cn2)CC1,1.505149978,487.23835342000086,0.32142857142857145,7,2,5,8,36,8,0,81.32999999999998,0.4157876980899081,4.022400000000002,7.284684491763551,0,1,1,2,2,4,0,1,1
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(CC)O2,1.505149978,413.24268985200086,0.5,8,4,3,8,30,14,0,116.59,0.6383230000792577,3.1911000000000014,7.289840943908727,0,1,1,1,1,2,0,0,0
CCc1c(CCCC(=O)O)cccc1-c1nsc(-c2ccc(OC(C)C)c(C#N)c2)n1,1.505149978,435.16166266000073,0.3333333333333333,6,1,3,7,31,12,0,96.1,0.47660074552551807,5.500680000000005,7.960949422594094,0,0,0,2,1,3,0,0,0
Cc1nc(-n2cnn(Cc3ccc(F)cc3)c2=O)sc1C(=O)NCc1cocn1,1.505149978,414.0910375600004,0.16666666666666666,9,1,4,11,29,7,0,107.84,0.5163699199474172,1.90432,6.895912981454582,0,0,0,1,3,4,0,0,0
Cc1nc(-n2cnn(Cc3ccc(F)cc3)c2=O)sc1C(=O)NCc1cnn(C)c1,1.505149978,427.1226720360005,0.21052631578947367,9,1,4,11,30,8,0,99.63,0.5044492853296881,1.6498199999999996,7.198468731610869,0,0,0,1,3,4,0,0,0
CC(C)CC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,1.505149978,271.1684622920004,0.5,4,2,3,4,20,6,0,57.78,0.8406035671591928,2.913900000000001,7.442701642928152,0,1,1,1,1,2,0,1,1
C=CCn1c(=O)c2cccnc2n(C2CCCCC2)c1=O,1.505149978,285.1477268480005,0.4375,5,0,3,5,21,3,0,56.89,0.8127083869019196,2.2493999999999996,7.654382675941129,1,0,1,0,2,2,1,0,1
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1I,1.504470862,433.9433404520003,0.07692307692307693,7,1,2,9,22,6,0,98.54,0.44225963816923186,3.3632000000000017,6.536663844285979,0,0,0,2,0,2,0,0,0
COc1cc2cncc(Cc3nc4c([nH]3)c(=O)n(C)c(=O)n4CC(C)C)c2cc1OC,1.50242712,423.1906542800007,0.36363636363636365,9,1,4,9,31,11,0,104.03000000000002,0.5100651775861865,2.2355,7.83273992995907,0,0,0,1,3,4,0,0,0
C[C@]12CC[C@H](NS(N)(=O)=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1.50242712,368.2133638840009,0.9473684210526315,5,3,4,6,25,5,0,89.26,0.7852049316548573,2.7599,8.76895126227775,4,0,4,0,0,0,4,0,4
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(N3CCCCC3)cc1)C2,1.501880494,358.1641051840007,0.5,8,0,4,8,26,5,0,82.66,0.6036759194881528,2.759400000000001,6.925697936715214,0,2,2,1,1,2,0,1,1
O=C(N1CCCCC1)N1CC(O[C@@H](c2ccc(Cl)cc2)c2cccnc2Cl)C1,1.501059262,419.11673233600067,0.42857142857142855,5,0,4,7,28,4,0,45.67,0.668930751364333,4.784500000000004,7.1484929771674075,0,2,2,1,1,2,0,2,2
CCNC(=O)N[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,1.499687083,360.27767839200095,0.9090909090909091,4,2,4,4,26,5,0,58.2,0.7717822087468558,4.285900000000003,8.888376892007534,4,0,4,0,0,0,4,0,4
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,1.499412126,359.07290514400034,0.35714285714285715,8,0,3,11,25,5,0,88.65,0.6023770905669862,2.667700000000001,6.972443550727272,0,1,1,1,1,2,0,0,0
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CCOCC5)cc34)cc2)cn1,1.498310554,401.1851749760006,0.2608695652173913,7,1,5,7,30,5,0,76.04,0.5703455976532062,3.026600000000001,7.971769143619018,0,1,1,2,2,4,0,1,1
O=C(c1ccc(Nc2nc(C3CC3)cn3c(-c4cn[nH]c4)cnc23)c(F)c1)N1CCOCC1,1.496929648,447.18190116400064,0.30434782608695654,9,2,6,10,33,5,0,100.44,0.48672296461084047,3.3519000000000005,7.784366802890416,1,1,2,1,3,4,1,1,2
O=C(N1CC[C@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)[C@H](O)C1)C1(C(F)(F)F)CC1,1.492760389,523.0643478680005,0.4090909090909091,5,1,4,12,34,5,0,74.68,0.6089643495569182,4.223100000000003,4.9226287294848845,1,1,2,2,0,2,1,1,2
COC(=O)NC(C(=O)NN(CCCC1(O)Cc2ccc(cc2)C=CCNC(=O)C(C(C)(C)C)NC1=O)Cc1ccc(Br)cc1)C(C)(C)C,1.491361694,727.2944464200015,0.5,11,5,4,12,48,11,0,149.09999999999997,0.2393601499931964,4.480900000000004,9.398970546904371,0,2,2,2,0,2,0,0,0
O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCC(O)C3)cc2)CC1,1.491361694,448.21105537600084,0.4,8,1,5,8,33,7,0,91.93,0.6197803950071964,2.9868000000000015,7.741995780183441,0,2,2,2,1,3,0,2,2
